	GeneID	chr	strand	SEstart	SeEnd	upstreamEnd	DownstreamStart
46859	ENSMUSG00000036391	chr11	-	51729451	51729575	51726594	51731802
46860	ENSMUSG00000036391	chr11	-	51729451	51729578	51726594	51731802
46861	ENSMUSG00000036391	chr11	-	51734583	51734661	51733927	51743535
46862	ENSMUSG00000036391	chr11	-	51736350	51736521	51734661	51743535
46863	ENSMUSG00000063015	chr5	-	93187587	93187818	93183420	93188079
46864	ENSMUSG00000063015	chr5	-	93189563	93189692	93189221	93202304
46865	ENSMUSG00000063015	chr5	-	93205441	93205707	93202462	93205913
46866	ENSMUSG00000024292	chr17	-	32911156	32911278	32909392	32911438
46867	ENSMUSG00000024292	chr17	-	32914537	32914682	32911708	32916687
46871	ENSMUSG00000031660	chr8	-	88337080	88337137	88334216	88339408
46872	ENSMUSG00000031660	chr8	-	88337080	88337137	88334219	88339408
46873	ENSMUSG00000031660	chr8	-	88339408	88339520	88337137	88342734
46874	ENSMUSG00000031660	chr8	-	88345829	88345953	88345224	88346873
46875	ENSMUSG00000031660	chr8	-	88351799	88351910	88347058	88354628
46882	ENSMUSG00000074166	chr7	-	41482565	41482626	41481499	41482832
46883	ENSMUSG00000074166	chr7	-	41482832	41482959	41481499	41499293
46892	ENSMUSG00000092416	chr7	-	42488469	42488550	42477214	42489434
46893	ENSMUSG00000092416	chr7	-	42490008	42490276	42489561	42505609
46894	ENSMUSG00000092416	chr7	-	42501357	42501425	42490276	42505609
46895	ENSMUSG00000038520	chr7	-	44842994	44843111	44842916	44843431
46896	ENSMUSG00000038520	chr7	-	44845256	44845368	44845173	44845874
46897	ENSMUSG00000032017	chr9	-	42591349	42591553	42566412	42597853
46898	ENSMUSG00000032017	chr9	-	42591349	42591553	42566412	42622058
46899	ENSMUSG00000032017	chr9	-	42597853	42597961	42566412	42622058
46900	ENSMUSG00000032017	chr9	-	42597853	42597961	42591553	42622058
46901	ENSMUSG00000032017	chr9	-	42628976	42629138	42623078	42655486
46902	ENSMUSG00000032017	chr9	-	42659717	42659896	42655540	42671137
46903	ENSMUSG00000032017	chr9	-	42675212	42675310	42671303	42687932
46904	ENSMUSG00000032017	chr9	-	42687932	42688097	42675310	42808492
46905	ENSMUSG00000032017	chr9	-	42818869	42818974	42808624	42944326
46906	ENSMUSG00000069727	chr7	-	42665017	42665144	42664818	42692650
46908	ENSMUSG00000005237	chr11	-	69484192	69484349	69484066	69486958
46909	ENSMUSG00000005237	chr11	-	69496508	69496656	69495264	69497813
46910	ENSMUSG00000005237	chr11	-	69517016	69517104	69516680	69518275
46911	ENSMUSG00000005237	chr11	-	69539397	69539564	69529553	69544376
46912	ENSMUSG00000013367	chr7	-	43476831	43476966	43476659	43478113
46913	ENSMUSG00000013367	chr7	-	43478113	43478233	43476659	43479000
46914	ENSMUSG00000013367	chr7	-	43480580	43480659	43479233	43489944
46916	ENSMUSG00000019806	chr10	-	13653585	13653749	13647706	13690523
46917	ENSMUSG00000019806	chr10	-	13690523	13690639	13653749	13801847
46918	ENSMUSG00000019806	chr10	-	13801847	13801949	13690639	13829242
46919	ENSMUSG00000019806	chr10	-	13801847	13801949	13690639	13868617
46920	ENSMUSG00000019806	chr10	-	13829242	13829398	13690639	13861118
46921	ENSMUSG00000019806	chr10	-	13829242	13829398	13690639	13868617
46922	ENSMUSG00000019806	chr10	-	13829242	13829398	13801949	13844180
46923	ENSMUSG00000019806	chr10	-	13829242	13829398	13801949	13868617
46924	ENSMUSG00000019806	chr10	-	13829627	13829829	13829398	13855135
46925	ENSMUSG00000019806	chr10	-	13829627	13829829	13829398	13861118
46926	ENSMUSG00000019806	chr10	-	13855135	13855260	13829398	13861118
46927	ENSMUSG00000019806	chr10	-	13855135	13855260	13829398	13868617
46978	ENSMUSG00000008140	chr7	-	44491162	44491249	44490970	44491954
46979	ENSMUSG00000008140	chr7	-	44492143	44492325	44492048	44492553
46980	ENSMUSG00000008140	chr7	-	44493177	44493299	44492658	44496255
46981	ENSMUSG00000008140	chr7	-	44493189	44493299	44492658	44496255
46982	ENSMUSG00000008140	chr7	-	44494807	44494880	44493299	44496255
46983	ENSMUSG00000038644	chr7	-	44534384	44534487	44534017	44534563
46984	ENSMUSG00000038644	chr7	-	44537991	44538105	44537755	44538326
46986	ENSMUSG00000020904	chr11	-	67939778	67939879	67939087	67945352
46987	ENSMUSG00000020904	chr11	-	67949567	67949696	67946397	67953480
46991	ENSMUSG00000052429	chr7	-	44983485	44983587	44981890	44986282
46992	ENSMUSG00000052429	chr7	-	44983734	44983875	44983587	44984079
46993	ENSMUSG00000052429	chr7	-	44984079	44984133	44983587	44986282
46994	ENSMUSG00000046574	chr7	-	45034878	45034995	45034742	45043351
46995	ENSMUSG00000007837	chr7	-	45056742	45056884	45054647	45059971
46996	ENSMUSG00000007837	chr7	-	45060204	45060359	45060011	45060740
46997	ENSMUSG00000007837	chr7	-	45060204	45060386	45060011	45060740
46998	ENSMUSG00000007837	chr7	-	45061587	45061651	45060892	45062377
46999	ENSMUSG00000030792	chr7	-	45210330	45210471	45210202	45211755
47000	ENSMUSG00000030792	chr7	-	45211400	45211570	45210471	45211755
47001	ENSMUSG00000003872	chr7	-	45369914	45369986	45369350	45370126
47002	ENSMUSG00000043323	chr5	-	110371545	110371623	110371369	110374389
47003	ENSMUSG00000043323	chr5	-	110374389	110374519	110371623	110376006
47004	ENSMUSG00000043323	chr5	-	110376006	110376078	110374519	110376252
47005	ENSMUSG00000043323	chr5	-	110376401	110376470	110376282	110377356
47006	ENSMUSG00000043323	chr5	-	110378428	110378497	110378255	110378893
47007	ENSMUSG00000043323	chr5	-	110381600	110381646	110379593	110386900
47008	ENSMUSG00000043323	chr5	-	110381600	110381646	110379593	110396044
47009	ENSMUSG00000043323	chr5	-	110381600	110381646	110379593	110416029
47010	ENSMUSG00000043323	chr5	-	110381600	110381646	110379593	110432900
47011	ENSMUSG00000043323	chr5	-	110396044	110396074	110379593	110416029
47012	ENSMUSG00000043323	chr5	-	110396044	110396074	110379593	110432900
47013	ENSMUSG00000043323	chr5	-	110396044	110396074	110381646	110416029
47014	ENSMUSG00000043323	chr5	-	110396044	110396074	110381646	110417842
47015	ENSMUSG00000043323	chr5	-	110396044	110396074	110381646	110432900
47016	ENSMUSG00000043323	chr5	-	110416029	110416065	110381646	110417842
47017	ENSMUSG00000043323	chr5	-	110416029	110416065	110396074	110417842
47018	ENSMUSG00000043323	chr5	-	110417842	110417947	110381646	110432900
47019	ENSMUSG00000043323	chr5	-	110417842	110417947	110396074	110432900
47020	ENSMUSG00000043323	chr5	-	110432900	110433101	110417947	110447879
47022	ENSMUSG00000003873	chr7	-	45463398	45463503	45461966	45465188
47023	ENSMUSG00000003873	chr7	-	45466219	45466271	45466123	45466741
47037	ENSMUSG00000057342	chr7	-	45716992	45717063	45713728	45717700
47041	ENSMUSG00000003269	chr7	-	45808175	45808247	45808087	45808372
47042	ENSMUSG00000040212	chr7	-	45920288	45920404	45920037	45921241
47043	ENSMUSG00000040136	chr7	-	46105463	46105526	46104761	46105808
47044	ENSMUSG00000040136	chr7	-	46108083	46108214	46107316	46108314
47045	ENSMUSG00000040136	chr7	-	46108752	46108866	46108435	46109540
47046	ENSMUSG00000040136	chr7	-	46118955	46119081	46118069	46120374
47047	ENSMUSG00000040136	chr7	-	46154416	46154572	46151670	46157106
47048	ENSMUSG00000040136	chr7	-	46175359	46175481	46169990	46178441
47049	ENSMUSG00000040136	chr7	-	46178441	46178583	46175481	46179801
47050	ENSMUSG00000043262	chr7	-	46934882	46935040	46931052	46937890
47051	ENSMUSG00000043262	chr7	-	46937890	46938064	46931052	46940132
47052	ENSMUSG00000043262	chr7	-	46955445	46955520	46955089	46955617
47053	ENSMUSG00000043262	chr7	-	46955617	46955702	46955089	46958390
47054	ENSMUSG00000033467	chr5	-	109555506	109555627	109555357	109556018
47055	ENSMUSG00000033467	chr5	-	109555506	109555660	109555357	109556018
47056	ENSMUSG00000059923	chr11	-	115646709	115646878	115645954	115649770
47057	ENSMUSG00000059923	chr11	-	115649770	115649893	115646878	115655357
47058	ENSMUSG00000059923	chr11	-	115655357	115655455	115649893	115699151
47059	ENSMUSG00000059923	chr11	-	115699151	115699356	115655455	115708393
47060	ENSMUSG00000020086	chr10	-	61757723	61757954	61753568	61783782
47075	ENSMUSG00000021973	chr14	-	57932237	57932303	57927294	57943587
47076	ENSMUSG00000021973	chr14	-	57971650	57971789	57955030	57999029
47121	ENSMUSG00000100826	chr7	-	59386221	59386344	59384764	59387666
47122	ENSMUSG00000100826	chr7	-	59405474	59405592	59405090	59407340
47123	ENSMUSG00000100826	chr7	-	59405474	59405592	59405090	59411073
47124	ENSMUSG00000100826	chr7	-	59406911	59406945	59405592	59407340
47125	ENSMUSG00000100826	chr7	-	59407340	59407459	59405592	59408781
47126	ENSMUSG00000100826	chr7	-	59448957	59449003	59447637	59449383
47127	ENSMUSG00000100826	chr7	-	59673809	59673956	59669742	59676337
47128	ENSMUSG00000100826	chr7	-	59676337	59676484	59673956	59676617
47129	ENSMUSG00000100826	chr7	-	59678858	59679005	59676484	59681403
47130	ENSMUSG00000100826	chr7	-	59681403	59681550	59673956	59683935
47131	ENSMUSG00000100826	chr7	-	59713879	59714026	59711505	59716408
47132	ENSMUSG00000100826	chr7	-	59716408	59716555	59714026	59718937
47133	ENSMUSG00000100826	chr7	-	59944575	59944714	59940989	59946514
47134	ENSMUSG00000100826	chr7	-	59944575	59944714	59940989	59955644
47135	ENSMUSG00000100826	chr7	-	59945201	59945305	59944714	59946514
47136	ENSMUSG00000100826	chr7	-	59946514	59946640	59940989	59955644
47137	ENSMUSG00000100826	chr7	-	59946514	59946640	59944714	59955644
47138	ENSMUSG00000100826	chr7	-	59955644	59955724	59946640	59969161
47139	ENSMUSG00000100826	chr7	-	59956681	59956800	59955724	59969161
47140	ENSMUSG00000100826	chr7	-	59956681	59956800	59955724	59970283
47141	ENSMUSG00000100826	chr7	-	59969161	59969314	59955724	59970283
47142	ENSMUSG00000100826	chr7	-	59969161	59969314	59956800	59970283
47143	ENSMUSG00000100826	chr7	-	59973846	59973899	59973650	59973996
47144	ENSMUSG00000032507	chr9	-	113989119	113989194	113986536	113989309
47145	ENSMUSG00000032507	chr9	-	113989119	113989194	113986536	113990617
47146	ENSMUSG00000032507	chr9	-	113989309	113989436	113986536	113990617
47147	ENSMUSG00000032507	chr9	-	113989309	113989436	113989194	113990617
47148	ENSMUSG00000032507	chr9	-	114000497	114000592	113990877	114017988
47149	ENSMUSG00000032507	chr9	-	114003149	114003224	114000592	114003441
47150	ENSMUSG00000032507	chr9	-	114003441	114003496	114000592	114017988
47151	ENSMUSG00000032507	chr9	-	114004036	114004194	114003496	114017988
47152	ENSMUSG00000032507	chr9	-	114017988	114018050	113990877	114026692
47153	ENSMUSG00000032507	chr9	-	114017988	114018050	114003496	114026692
47162	ENSMUSG00000045087	chr9	-	21246076	21246233	21245203	21248392
47164	ENSMUSG00000033365	chr4	-	117895211	117895301	117894925	117895419
47165	ENSMUSG00000033365	chr4	-	117895419	117895478	117895301	117895562
47166	ENSMUSG00000033365	chr4	-	117895419	117895478	117895301	117900648
47167	ENSMUSG00000033365	chr4	-	117895562	117895629	117895301	117900648
47168	ENSMUSG00000033365	chr4	-	117895562	117895629	117895478	117900648
47169	ENSMUSG00000033365	chr4	-	117897767	117897820	117895629	117900648
47170	ENSMUSG00000033365	chr4	-	117901996	117902076	117901638	117903120
47171	ENSMUSG00000033365	chr4	-	117905442	117905583	117905322	117911772
47172	ENSMUSG00000037606	chr7	-	143701191	143701290	143700810	143702689
47173	ENSMUSG00000037606	chr7	-	143703150	143703335	143702771	143704509
47182	ENSMUSG00000030615	chr7	-	90451542	90451657	90450935	90452706
47183	ENSMUSG00000030615	chr7	-	90452706	90452900	90451657	90455423
47184	ENSMUSG00000030615	chr7	-	90452728	90452900	90451657	90455423
47185	ENSMUSG00000005150	chr8	-	85075822	85075937	85075343	85079580
47186	ENSMUSG00000005150	chr8	-	85076023	85076132	85075937	85076216
47187	ENSMUSG00000005150	chr8	-	85076023	85076132	85075937	85079580
47188	ENSMUSG00000005150	chr8	-	85076023	85076284	85075937	85079580
47189	ENSMUSG00000005150	chr8	-	85076216	85076284	85075937	85079580
47190	ENSMUSG00000005150	chr8	-	85076216	85076284	85076132	85079580
47191	ENSMUSG00000005150	chr8	-	85079788	85079837	85079707	85080119
47195	ENSMUSG00000071714	chr15	-	78286711	78286769	78286083	78286972
47196	ENSMUSG00000071714	chr15	-	78294341	78294529	78292865	78296975
47197	ENSMUSG00000035310	chr5	-	100446523	100446726	100444277	100450619
47198	ENSMUSG00000035310	chr5	-	100454434	100454508	100454137	100459585
47199	ENSMUSG00000035310	chr5	-	100454434	100454508	100454137	100475688
47200	ENSMUSG00000035310	chr5	-	100459585	100459802	100454137	100475688
47201	ENSMUSG00000035310	chr5	-	100469824	100469923	100459802	100475688
47202	ENSMUSG00000035310	chr5	-	100475688	100475827	100459802	100480197
47203	ENSMUSG00000035310	chr5	-	100475688	100475831	100459802	100480197
47206	ENSMUSG00000032186	chr9	-	75581829	75581937	75577252	75586047
47207	ENSMUSG00000032186	chr9	-	75592562	75592685	75587976	75594920
47210	ENSMUSG00000047242	chrX	-	106209706	106209817	106208657	106216126
47211	ENSMUSG00000047242	chrX	-	106216126	106216196	106209817	106218096
47212	ENSMUSG00000047242	chrX	-	106218895	106218977	106218446	106219578
47221	ENSMUSG00000027210	chr2	-	115866809	115866904	115864513	115867268
47222	ENSMUSG00000027210	chr2	-	115921671	115921748	115868803	116058630
47223	ENSMUSG00000027210	chr2	-	116000130	116000276	115921748	116049083
47224	ENSMUSG00000027210	chr2	-	116049083	116049198	115921748	116058630
47226	ENSMUSG00000002458	chr2	-	181689376	181689611	181689295	181689701
47227	ENSMUSG00000002458	chr2	-	181691232	181691354	181689776	181693362
47228	ENSMUSG00000002458	chr2	-	181691232	181691354	181689776	181693878
47229	ENSMUSG00000002458	chr2	-	181691489	181691595	181691354	181693362
47230	ENSMUSG00000002458	chr2	-	181691489	181691595	181691354	181693878
47231	ENSMUSG00000026646	chr2	-	3472501	3472647	3464926	3474702
47232	ENSMUSG00000068151	chr7	-	61285842	61285951	61282828	61290212
47233	ENSMUSG00000025586	chr7	-	81351743	81351942	81350439	81355874
47234	ENSMUSG00000025586	chr7	-	81361585	81361809	81359981	81372011
47235	ENSMUSG00000025586	chr7	-	81372011	81372200	81361809	81436202
47236	ENSMUSG00000025586	chr7	-	81372011	81372203	81361809	81436202
47249	ENSMUSG00000032492	chr9	-	110723709	110723851	110723627	110724398
47250	ENSMUSG00000032492	chr9	-	110724398	110724493	110723851	110724726
47251	ENSMUSG00000032492	chr9	-	110726969	110727165	110726596	110727410
47252	ENSMUSG00000032492	chr9	-	110727410	110727505	110727165	110727677
47253	ENSMUSG00000032492	chr9	-	110741938	110742033	110731640	110742225
47257	ENSMUSG00000030509	chr7	-	66659649	66660255	66647925	66679079
47258	ENSMUSG00000030509	chr7	-	66678156	66678245	66660255	66679079
47259	ENSMUSG00000030509	chr7	-	66687883	66687958	66681808	66688822
47278	ENSMUSG00000030557	chr7	-	67236523	67236650	67235228	67240313
47279	ENSMUSG00000030557	chr7	-	67244520	67244544	67240440	67251656
47280	ENSMUSG00000030557	chr7	-	67293593	67293740	67268204	67295374
47281	ENSMUSG00000030557	chr7	-	67293593	67293740	67268400	67295374
47282	ENSMUSG00000030557	chr7	-	67295374	67295578	67268204	67316791
47283	ENSMUSG00000030557	chr7	-	67295374	67295578	67268400	67316791
47284	ENSMUSG00000030557	chr7	-	67295374	67295578	67268400	67349868
47285	ENSMUSG00000030557	chr7	-	67316791	67316982	67268400	67349868
47286	ENSMUSG00000030557	chr7	-	67316791	67316982	67295578	67349848
47287	ENSMUSG00000030557	chr7	-	67316791	67316982	67295578	67349868
47294	ENSMUSG00000027829	chr3	-	65950024	65950226	65948790	65950479
47295	ENSMUSG00000027829	chr3	-	65950212	65950226	65948790	65950479
47296	ENSMUSG00000027829	chr3	-	65955129	65955276	65951554	65956852
47297	ENSMUSG00000027829	chr3	-	65955203	65955276	65951554	65956852
47299	ENSMUSG00000030553	chr7	-	68237641	68237868	68237122	68239071
47305	ENSMUSG00000032776	chr7	-	72247107	72247170	72245569	72259098
47310	ENSMUSG00000020323	chr10	-	79785754	79785899	79784609	79788842
47311	ENSMUSG00000020323	chr10	-	79787357	79787511	79785899	79788842
47318	ENSMUSG00000059146	chr7	-	78204102	78204144	78198951	78229486
47319	ENSMUSG00000059146	chr7	-	78204102	78204144	78198951	78247154
47320	ENSMUSG00000059146	chr7	-	78229486	78229561	78198951	78247154
47321	ENSMUSG00000059146	chr7	-	78229486	78229561	78204144	78247154
47322	ENSMUSG00000059146	chr7	-	78304291	78304426	78302747	78356026
47323	ENSMUSG00000059146	chr7	-	78453322	78453346	78451955	78460280
47324	ENSMUSG00000059146	chr7	-	78477863	78477932	78462942	78516728
47329	ENSMUSG00000030610	chr7	-	78834110	78834302	78828112	78840004
47330	ENSMUSG00000030610	chr7	-	78840004	78840192	78823260	78842835
47335	ENSMUSG00000084957	chr19	-	53943465	53943579	53932205	53944155
47336	ENSMUSG00000040524	chr9	-	65706090	65706178	65704618	65730975
47337	ENSMUSG00000040524	chr9	-	65794621	65795495	65731201	65827465
47338	ENSMUSG00000030605	chr7	-	79143277	79143388	79143050	79145246
47339	ENSMUSG00000039176	chr7	-	79449948	79450037	79449534	79450484
47340	ENSMUSG00000039176	chr7	-	79450484	79450645	79450037	79451541
47341	ENSMUSG00000039176	chr7	-	79456040	79456148	79455595	79456434
47342	ENSMUSG00000039176	chr7	-	79456040	79456188	79455595	79456434
47343	ENSMUSG00000039176	chr7	-	79456434	79456512	79456148	79456707
47344	ENSMUSG00000039176	chr7	-	79456434	79456512	79456188	79456707
47345	ENSMUSG00000039176	chr7	-	79456707	79456828	79456512	79458173
47346	ENSMUSG00000039176	chr7	-	79458173	79458410	79456828	79459173
47347	ENSMUSG00000039176	chr7	-	79459436	79459585	79459300	79459688
47348	ENSMUSG00000039176	chr7	-	79459512	79459585	79459300	79459688
47349	ENSMUSG00000039176	chr7	-	79463782	79463961	79461893	79464603
47350	ENSMUSG00000044719	chr18	-	36692398	36692485	36691574	36693037
47351	ENSMUSG00000044719	chr18	-	36695539	36695659	36694761	36695797
47352	ENSMUSG00000030545	chr7	-	79740164	79740280	79737910	79742909
47360	ENSMUSG00000047507	chr17	-	25245933	25246026	25245830	25246112
47361	ENSMUSG00000047507	chr17	-	25245933	25246026	25245830	25246329
47362	ENSMUSG00000047507	chr17	-	25246112	25246256	25245830	25246329
47363	ENSMUSG00000047507	chr17	-	25246112	25246256	25246026	25246329
47364	ENSMUSG00000047507	chr17	-	25246803	25246855	25246688	25246957
47365	ENSMUSG00000047507	chr17	-	25247136	25247193	25247055	25247309
47366	ENSMUSG00000047507	chr17	-	25252010	25252144	25251819	25256160
47367	ENSMUSG00000039062	chr7	-	79843026	79843108	79842660	79848144
47375	ENSMUSG00000035247	chr12	-	51762423	51762546	51761170	51764020
47376	ENSMUSG00000035247	chr12	-	51768528	51769365	51767777	51772273
47377	ENSMUSG00000035247	chr12	-	51776495	51776630	51774790	51782481
47378	ENSMUSG00000035247	chr12	-	51798653	51798768	51798011	51800714
47379	ENSMUSG00000035247	chr12	-	51800714	51800813	51798768	51800895
47380	ENSMUSG00000035247	chr12	-	51827351	51827513	51806596	51829202
47384	ENSMUSG00000030538	chr7	-	80228161	80228280	80228082	80228397
47385	ENSMUSG00000030538	chr7	-	80230315	80230424	80228548	80232343
47386	ENSMUSG00000030538	chr7	-	80230315	80230424	80228548	80232509
47387	ENSMUSG00000030538	chr7	-	80232343	80232378	80228548	80232509
47388	ENSMUSG00000030538	chr7	-	80232343	80232378	80230424	80232509
47395	ENSMUSG00000030528	chr7	-	80460729	80460852	80458996	80463772
47396	ENSMUSG00000030528	chr7	-	80474028	80474224	80469780	80480334
47397	ENSMUSG00000030528	chr7	-	80499752	80499944	80497523	80502282
47398	ENSMUSG00000030536	chr7	-	80727952	80728085	80726841	80728848
47399	ENSMUSG00000030536	chr7	-	80736261	80736417	80735637	80738113
47400	ENSMUSG00000030536	chr7	-	80765294	80765371	80762565	80766884
47406	ENSMUSG00000025724	chr7	-	80922346	80922384	80916232	80923100
47407	ENSMUSG00000025724	chr7	-	80923100	80923220	80916232	80935026
47408	ENSMUSG00000025724	chr7	-	80927736	80927886	80923220	80935026
47409	ENSMUSG00000025724	chr7	-	80927736	80927886	80923220	80947401
47410	ENSMUSG00000025724	chr7	-	80935026	80935136	80923220	80947401
47411	ENSMUSG00000025724	chr7	-	80935026	80935136	80927886	80947401
47416	ENSMUSG00000061787	chr7	-	81344310	81344416	81343800	81344856
47417	ENSMUSG00000062444	chr7	-	81460927	81461066	81460801	81462903
47418	ENSMUSG00000062444	chr7	-	81460927	81461066	81460801	81463240
47419	ENSMUSG00000062444	chr7	-	81462903	81463001	81460801	81463240
47420	ENSMUSG00000062444	chr7	-	81462903	81463001	81461066	81463240
47421	ENSMUSG00000062444	chr7	-	81473856	81473919	81473519	81476279
47424	ENSMUSG00000025103	chr7	-	81805741	81805939	81801150	81815914
47425	ENSMUSG00000025103	chr7	-	81805741	81805939	81801150	81828972
47426	ENSMUSG00000025103	chr7	-	81815914	81816020	81801150	81828972
47427	ENSMUSG00000025103	chr7	-	81815914	81816020	81805939	81828972
47428	ENSMUSG00000025103	chr7	-	81818194	81818351	81816020	81828972
47429	ENSMUSG00000006057	chr11	-	96073961	96074039	96073701	96074986
47439	ENSMUSG00000025104	chr7	-	81893798	81893945	81886083	81899673
47440	ENSMUSG00000025104	chr7	-	81893798	81893945	81886083	81905559
47441	ENSMUSG00000025104	chr7	-	81893798	81893945	81886083	81933938
47442	ENSMUSG00000025104	chr7	-	81899673	81899829	81886083	81905559
47443	ENSMUSG00000025104	chr7	-	81899673	81899829	81893945	81905559
47444	ENSMUSG00000025104	chr7	-	81900284	81900423	81899829	81905559
47445	ENSMUSG00000025104	chr7	-	81905559	81905636	81886083	81933938
47446	ENSMUSG00000025104	chr7	-	81905559	81905636	81893945	81933938
47447	ENSMUSG00000025104	chr7	-	81905559	81905636	81900423	81933938
47448	ENSMUSG00000019173	chr11	-	100719914	100720168	100718582	100738077
47449	ENSMUSG00000019173	chr11	-	100721500	100721650	100720168	100738077
47451	ENSMUSG00000013160	chr8	-	105529173	105529253	105525701	105565782
47452	ENSMUSG00000013160	chr8	-	105530814	105530993	105529253	105565782
47453	ENSMUSG00000013160	chr8	-	105539320	105539492	105525701	105565782
47454	ENSMUSG00000013160	chr8	-	105539320	105539492	105530993	105565782
47460	ENSMUSG00000058709	chr7	-	27159786	27159923	27159591	27160287
47462	ENSMUSG00000052353	chr7	-	83942005	83942163	83937487	83943618
47463	ENSMUSG00000052353	chr7	-	83943881	83944086	83943705	83947147
47464	ENSMUSG00000052353	chr7	-	83957587	83957719	83955493	83958508
47465	ENSMUSG00000052353	chr7	-	83963044	83963114	83961671	83973172
47466	ENSMUSG00000052353	chr7	-	83963985	83964191	83963114	83973172
47467	ENSMUSG00000052353	chr7	-	84003311	84003421	83999255	84086257
47468	ENSMUSG00000030629	chr7	-	84620867	84620912	84617963	84632655
47469	ENSMUSG00000030629	chr7	-	84632655	84632756	84620912	84633884
47470	ENSMUSG00000030629	chr7	-	84652881	84653042	84634409	84679309
47473	ENSMUSG00000006423	chrX	-	36854282	36854421	36853419	36856851
47474	ENSMUSG00000006423	chrX	-	36854282	36854421	36853419	36863623
47475	ENSMUSG00000006423	chrX	-	36856816	36856893	36853419	36863623
47476	ENSMUSG00000006423	chrX	-	36856816	36856893	36854421	36863623
47477	ENSMUSG00000006423	chrX	-	36856851	36856893	36853419	36863623
47478	ENSMUSG00000006423	chrX	-	36856851	36856893	36854421	36863623
47479	ENSMUSG00000032590	chr9	-	108086422	108086511	108086329	108087022
47480	ENSMUSG00000032590	chr9	-	108093621	108093748	108093074	108094226
47496	ENSMUSG00000004651	chr7	-	87472398	87472546	87438118	87483820
47497	ENSMUSG00000015542	chr11	-	115183354	115183449	115183265	115184482
47498	ENSMUSG00000015542	chr11	-	115183624	115183684	115183449	115184482
47499	ENSMUSG00000015542	chr11	-	115185006	115185116	115184626	115186748
47511	ENSMUSG00000085782	chr6	-	83171607	83171880	83166638	83172507
47512	ENSMUSG00000085782	chr6	-	83171607	83171880	83170888	83172507
47534	ENSMUSG00000030619	chr7	-	89956254	89956413	89955604	89962255
47535	ENSMUSG00000030619	chr7	-	89962255	89962361	89956413	89964728
47536	ENSMUSG00000030619	chr7	-	89976896	89977049	89972323	89980411
47542	ENSMUSG00000036356	chr8	-	68401302	68401519	68388697	68460923
47543	ENSMUSG00000036356	chr8	-	68460923	68461851	68401519	68556971
47544	ENSMUSG00000036356	chr8	-	68588353	68588424	68557120	68645798
47545	ENSMUSG00000036356	chr8	-	68645798	68645935	68557120	68718853
47546	ENSMUSG00000036356	chr8	-	68645798	68645935	68557120	68735025
47547	ENSMUSG00000036356	chr8	-	68651922	68652041	68645935	68735025
47548	ENSMUSG00000036356	chr8	-	68718853	68719157	68557120	68735025
47549	ENSMUSG00000036356	chr8	-	68718853	68719157	68645935	68735025
47550	ENSMUSG00000036356	chr8	-	68718853	68719494	68557120	68735025
47551	ENSMUSG00000036356	chr8	-	68718853	68719494	68645935	68735025
47567	ENSMUSG00000054808	chr7	-	28895431	28895512	28894659	28896088
47568	ENSMUSG00000054808	chr7	-	28901876	28902027	28898728	28904540
47569	ENSMUSG00000054808	chr7	-	28909902	28909988	28907064	28911489
47570	ENSMUSG00000054808	chr7	-	28911489	28911575	28909988	28912239
47619	ENSMUSG00000046572	chr5	-	38682484	38682782	38674853	38683192
47620	ENSMUSG00000046572	chr5	-	38682484	38682782	38674853	38684678
47621	ENSMUSG00000046572	chr5	-	38682484	38682782	38674674	38684678
47622	ENSMUSG00000046572	chr5	-	38683192	38683258	38674853	38684678
47623	ENSMUSG00000046572	chr5	-	38683192	38683258	38682782	38684678
47641	ENSMUSG00000064127	chrX	-	12689328	12689460	12687201	12693584
47642	ENSMUSG00000064127	chrX	-	12703212	12703482	12696290	12703750
47643	ENSMUSG00000064127	chrX	-	12719590	12719750	12717056	12723782
47644	ENSMUSG00000064127	chrX	-	12723782	12723861	12719750	12728013
47645	ENSMUSG00000064127	chrX	-	12745745	12745896	12744828	12746624
47646	ENSMUSG00000030747	chr7	-	99169697	99169826	99159037	99182391
47647	ENSMUSG00000030747	chr7	-	99169697	99169826	99165189	99182391
47650	ENSMUSG00000070436	chr7	-	99351823	99351867	99349464	99353052
47672	ENSMUSG00000030737	chr7	-	99690431	99690569	99689025	99691756
47673	ENSMUSG00000040147	chrX	-	16722935	16722989	16718313	16724659
47674	ENSMUSG00000040147	chrX	-	16770924	16771019	16768515	16817229
47675	ENSMUSG00000040147	chrX	-	16815250	16815446	16771019	16817229
47678	ENSMUSG00000025064	chr19	-	47650047	47650158	47649472	47650256
47679	ENSMUSG00000025064	chr19	-	47673333	47673405	47672489	47674748
47680	ENSMUSG00000058761	chr7	-	99935161	99935280	99927192	99955466
47681	ENSMUSG00000058761	chr7	-	99942958	99943105	99935280	99955466
47689	ENSMUSG00000030706	chr7	-	100552578	100552681	100550629	100559747
47690	ENSMUSG00000030706	chr7	-	100559747	100559917	100552681	100565193
47691	ENSMUSG00000030706	chr7	-	100559747	100559917	100552681	100571251
47692	ENSMUSG00000030706	chr7	-	100565193	100565279	100552681	100571251
47693	ENSMUSG00000030706	chr7	-	100565193	100565279	100559917	100571251
47694	ENSMUSG00000030706	chr7	-	100565193	100565427	100552681	100571251
47695	ENSMUSG00000030706	chr7	-	100565193	100565427	100559917	100571251
