ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2803	"ENSMUSG00000003273"	"Car11"	chr7	+	45702832	45703134	45702832	45702928	45703061	45703134	2803	161,245,507,196	624,557,859,731	442,552,524,421	655,673,580,679	282	149	6.3193730790112e-05	0.0117664850750231	0.12,0.189,0.238,0.124	0.263,0.302,0.323,0.247	-0.116
2804	"ENSMUSG00000059070"	"Rpl18"	chr7	+	45719528	45720018	45719528	45719636	45719919	45720018	2804	14,7,21,18	1394,1426,1935,2140	13,22,19,29	1589,1909,1795,1224	432	149	0.169984437982926	0.375535118266648	0.003,0.002,0.004,0.003	0.003,0.004,0.004,0.008	-0.002
2806	"ENSMUSG00000030838"	"Ush1c"	chr7	-	46200973	46201422	46200973	46201073	46201368	46201422	2806	1,2,2,2	0,0,1,0	0,4,3,0	3,2,0,1	444	149	0.227363871173363	0.442984414710799	1.0,1.0,0.402,1.0	0.0,0.402,1.0,0.0	0.5
2808	"ENSMUSG00000020953"	"Coch"	chr12	+	51593340	51593657	51593340	51593405	51593604	51593657	2808	21,15,10,20	31,27,36,27	17,27,12,6	21,53,27,26	348	149	0.614600185179288	0.793748979052281	0.225,0.192,0.106,0.241	0.257,0.179,0.16,0.09	0.02
2810	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85076023	85076284	85076023	85076132	85076216	85076284	2810	78,74,133,90	95,126,166,140	118,126,146,112	125,134,150,136	233	149	0.00551207244089336	0.0564935424508164	0.344,0.273,0.339,0.291	0.376,0.376,0.384,0.345	-0.059
2811	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079707	85079788	85080225	2811	14,18,21,19	122,139,151,156	29,43,21,18	144,158,152,125	230	149	0.0605055917283541	0.211423159966183	0.069,0.077,0.083,0.073	0.115,0.15,0.082,0.085	-0.033
2812	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079788	85080225	85079788	85079837	85080053	85080225	2812	126,159,237,215	0,3,0,0	245,241,238,186	0,0,0,0	365	149	0.406245538028964	0.612299046219015	1.0,0.956,1.0,1.0	1.0,1.0,1.0,1.0	-0.011
2813	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079691	85080060	85080225	2813	115,150,220,183	0,2,0,1	240,249,225,183	1,5,0,0	518	149	0.870628918298101	0.964612434383093	1.0,0.956,1.0,0.981	0.986,0.935,1.0,1.0	0.004
2814	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079691	85080119	85080225	2814	135,174,262,216	0,0,1,0	277,288,247,205	0,0,1,0	577	149	0.999202115572178	0.999202115572178	1.0,1.0,0.985,1.0	1.0,1.0,0.985,1.0	0.0
2815	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079707	85080119	85080225	2815	120,160,247,208	1,1,4,1	258,262,230,190	3,11,0,4	561	149	0.510400989354488	0.699699635327228	0.97,0.977,0.943,0.982	0.958,0.864,1.0,0.927	0.031
2816	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079788	85080225	85079788	85079837	85080119	85080225	2816	149,184,279,252	54,79,96,97	282,280,262,208	69,90,91,92	431	149	0.303530477042967	0.522757625649142	0.488,0.446,0.501,0.473	0.586,0.518,0.499,0.439	-0.034
2817	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	66069423	66070665	66069423	66069526	66070589	66070665	2817	143,180,274,134	6,10,12,11	237,315,320,186	16,9,13,9	1212	149	0.390222708984903	0.595193505524158	0.746,0.689,0.737,0.6	0.646,0.811,0.752,0.718	-0.039
2819	"ENSMUSG00000030554"	"Synm"	chr7	-	67730160	67736906	67730160	67733553	67734459	67736906	2819	195,164,273,236	46,66,58,47	224,228,259,211	52,75,60,52	1055	149	0.869500166475976	0.964296632155472	0.374,0.26,0.399,0.415	0.378,0.3,0.379,0.364	0.007
2820	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65947896	65948403	65947896	65948008	65948261	65948403	2820	19,26,45,32	159,254,327,174	30,43,56,43	244,301,265,272	402	149	0.206875113055365	0.420878507159829	0.042,0.037,0.049,0.064	0.044,0.05,0.073,0.055	-0.007
2821	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65948690	65950544	65948690	65948790	65950479	65950544	2821	693,882,1457,704	49,77,123,77	1090,1464,1047,926	81,101,104,98	1838	149	0.865839759913967	0.962201631721086	0.534,0.481,0.49,0.426	0.522,0.54,0.449,0.434	-0.004
2822	"ENSMUSG00000022212"	"Cpne6"	chr14	+	55513387	55513717	55513387	55513462	55513633	55513717	2822	32,45,80,42	583,575,892,774	63,80,84,92	743,953,797,829	320	149	0.0122452518315597	0.0827316019266569	0.025,0.035,0.04,0.025	0.038,0.038,0.047,0.049	-0.012
2823	"ENSMUSG00000022212"	"Cpne6"	chr14	+	55515522	55515782	55515522	55515656	55515727	55515782	2823	63,112,242,87	570,530,932,805	163,203,197,200	652,929,804,739	220	149	0.00189118391423915	0.0374923759932374	0.07,0.125,0.15,0.068	0.145,0.129,0.142,0.155	-0.04
2824	"ENSMUSG00000022212"	"Cpne6"	chr14	+	55515862	55516385	55515862	55515914	55516251	55516385	2824	169,215,434,171	581,562,943,862	396,492,392,471	689,973,817,800	486	149	0.000347767434727531	0.0171733882312722	0.082,0.105,0.124,0.057	0.15,0.134,0.128,0.153	-0.049
2825	"ENSMUSG00000039263"	"Npepl1"	chr2	+	174120543	174121124	174120543	174120667	174120947	174121124	2825	43,43,76,36	37,39,75,46	57,85,93,69	49,56,43,59	429	149	0.0436839440039583	0.175511230643122	0.288,0.277,0.26,0.214	0.288,0.345,0.429,0.289	-0.078
2826	"ENSMUSG00000039176"	"Polg"	chr7	-	79449381	79450037	79449381	79449534	79449948	79450037	2826	285,291,503,429	0,0,0,1	487,524,376,414	0,1,0,1	563	149	0.999202115572178	0.999202115572178	1.0,1.0,1.0,0.991	1.0,0.993,1.0,0.991	0.002
2827	"ENSMUSG00000039176"	"Polg"	chr7	-	79451859	79452229	79451859	79452028	79452106	79452229	2827	45,53,74,36	104,140,190,167	74,81,64,81	169,169,172,152	227	149	0.0310829971486638	0.142425844787585	0.221,0.199,0.204,0.124	0.223,0.239,0.196,0.259	-0.042
2828	"ENSMUSG00000039176"	"Polg"	chr7	-	79454038	79454711	79454038	79454174	79454593	79454711	2828	82,80,163,50	53,69,118,66	133,129,183,121	106,97,72,70	568	149	0.102903730414595	0.293896641343648	0.289,0.233,0.266,0.166	0.248,0.259,0.4,0.312	-0.066
2829	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25245136	25245395	25245136	25245245	25245315	25245395	2829	10,18,31,12	91,106,126,113	33,22,21,23	182,141,113,97	219	149	0.380869188552864	0.587416647421681	0.07,0.104,0.143,0.067	0.11,0.096,0.112,0.139	-0.018
2830	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25247309	25247608	25247309	25247400	25247483	25247608	2830	5,15,19,4	68,74,100,102	16,14,15,13	105,68,86,83	232	149	0.227877572043262	0.443667014816845	0.045,0.115,0.109,0.025	0.089,0.117,0.101,0.091	-0.026
2833	"ENSMUSG00000032590"	"Apeh"	chr9	-	108088260	108089569	108088260	108088349	108089517	108089569	2833	33,63,70,27	86,81,109,134	75,83,39,94	128,110,136,124	1317	149	0.472415926526395	0.669666835305683	0.042,0.081,0.068,0.022	0.062,0.079,0.031,0.079	-0.01
2834	"ENSMUSG00000032590"	"Apeh"	chr9	-	108091242	108091889	108091242	108091303	108091767	108091889	2834	13,25,32,23	66,61,91,93	26,25,22,26	100,83,78,100	613	149	0.621632423159917	0.798275962790702	0.046,0.091,0.079,0.057	0.059,0.068,0.064,0.059	0.006
2835	"ENSMUSG00000032590"	"Apeh"	chr9	-	108091970	108092179	108091970	108092011	108092087	108092179	2835	23,10,10,5	78,90,79,141	28,32,17,26	109,101,103,119	225	149	0.0341646270291784	0.151296510455632	0.163,0.069,0.077,0.023	0.145,0.173,0.099,0.126	-0.053
2836	"ENSMUSG00000032590"	"Apeh"	chr9	-	108092275	108092717	108092275	108092413	108092553	108092717	2836	8,5,4,7	82,91,120,111	15,9,9,11	103,101,91,102	289	149	0.0155080462112516	0.0946490279131837	0.048,0.028,0.017,0.031	0.07,0.044,0.049,0.053	-0.023
2837	"ENSMUSG00000032590"	"Apeh"	chr9	-	108092806	108093074	108092806	108092882	108092980	108093074	2837	7,2,6,3	68,78,93,81	5,0,11,6	105,78,74,86	247	149	0.885955838842017	0.974982195419335	0.058,0.015,0.037,0.022	0.028,0.0,0.082,0.04	-0.004
2838	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980492	45980572	45980639	2838	29,51,55,72	140,186,234,247	56,71,52,39	164,224,203,164	229	149	0.226247519095171	0.441760073229679	0.119,0.151,0.133,0.159	0.182,0.171,0.143,0.134	-0.017
2840	"ENSMUSG00000035623"	"Rsf1"	chr7	+	97669768	97670882	97669768	97669873	97670802	97670882	2840	1,3,11,5	65,71,116,102	3,2,0,2	70,98,107,79	1078	149	0.0371213318634193	0.158275568824249	0.002,0.006,0.013,0.007	0.006,0.003,0.0,0.003	0.004
2841	"ENSMUSG00000064127"	"Med14"	chrX	-	12706298	12706692	12706298	12706445	12706531	12706692	2841	3,5,2,0	196,176,257,234	3,5,8,2	233,271,270,274	235	149	0.27165389714219	0.491219696829686	0.01,0.018,0.005,0.0	0.008,0.012,0.018,0.005	-0.003
2842	"ENSMUSG00000030214"	"Plbd1"	chr6	-	136616926	136617402	136616926	136617067	136617201	136617402	2842	0,0,0,1	1,1,4,1	0,1,0,0	0,0,1,1	283	149	0.717843432089589	0.860778261172329	0.0,0.0,0.0,0.345	NA,1.0,0.0,0.0	-0.247
2843	"ENSMUSG00000030744"	"Rps3"	chr7	-	99482260	99482700	99482260	99482354	99482569	99482700	2843	35,36,25,48	1758,1977,2504,2948	34,31,24,22	2058,2363,2184,1667	364	149	0.203655310194354	0.416825789365385	0.008,0.007,0.004,0.007	0.007,0.005,0.004,0.005	0.001
2844	"ENSMUSG00000079334"	"Nat6"	chr9	+	107579099	107580935	107579099	107579385	107580456	107580935	2844	83,110,191,116	0,1,1,1	150,150,143,90	0,2,1,0	1220	149	0.942041820353353	0.999202115572178	1.0,0.931,0.959,0.934	1.0,0.902,0.946,1.0	-0.006
2845	"ENSMUSG00000033685"	"Ucp2"	chr7	+	100494213	100496948	100494213	100494375	100496725	100496948	2845	14,28,48,19	166,173,240,294	23,49,44,42	204,192,197,172	2499	149	0.0526519589837968	0.195894137808208	0.005,0.01,0.012,0.004	0.007,0.015,0.013,0.014	-0.004
2847	"ENSMUSG00000064307"	"Lrrc51"	chr7	-	101912988	101913583	101912988	101913212	101913434	101913583	2847	18,12,24,13	9,8,9,12	24,25,16,12	4,11,3,4	371	149	0.0282463456011512	0.134591359039872	0.445,0.376,0.517,0.303	0.707,0.477,0.682,0.546	-0.193
2848	"ENSMUSG00000064307"	"Lrrc51"	chr7	-	101915561	101915767	101915561	101915630	101915729	101915767	2848	42,59,98,69	0,2,0,3	70,76,59,47	1,0,1,2	248	149	0.945415854887412	0.999202115572178	1.0,0.947,1.0,0.933	0.977,1.0,0.973,0.934	-0.001
2850	"ENSMUSG00000070425"	"Xntrpc"	chr7	+	102082040	102083018	102082040	102082441	102082972	102083018	2850	201,246,372,326	3,3,0,0	296,347,373,306	0,0,0,0	680	149	0.00570422454722941	0.0569583598171878	0.936,0.947,1.0,1.0	1.0,1.0,1.0,1.0	-0.029
2851	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107751718	107751953	107751718	107751791	107751875	107751953	2851	5,5,9,12	503,569,927,514	27,12,14,13	679,782,763,738	233	149	0.0785060568230841	0.249967702616057	0.006,0.006,0.006,0.015	0.025,0.01,0.012,0.011	-0.006
2852	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107756908	107760391	107756908	107756992	107760321	107760391	2852	4818,5883,8995,5231	4,10,17,9	7197,8513,7779,6421	12,16,25,18	3478	149	0.0635065934845014	0.218334060637855	0.981,0.962,0.958,0.961	0.963,0.958,0.93,0.939	0.018
2853	"ENSMUSG00000027582"	"Zgpat"	chr2	+	181379773	181382314	181379773	181380179	181382193	181382314	2853	1600,1979,3398,1555	2,0,8,0	2812,3623,3016,2926	1,3,2,0	2163	149	0.999202115572178	0.999202115572178	0.982,1.0,0.967,1.0	0.995,0.988,0.99,1.0	-0.006
2855	"ENSMUSG00000022580"	"Rhpn1"	chr15	+	75711790	75712451	75711790	75711898	75712256	75712451	2855	30,23,23,14	20,15,22,29	42,44,26,23	25,23,24,33	507	149	0.356036505998638	0.563845568683558	0.306,0.311,0.235,0.124	0.331,0.36,0.241,0.17	-0.032
2856	"ENSMUSG00000022580"	"Rhpn1"	chr15	+	75711790	75712451	75711790	75711898	75712291	75712451	2856	34,25,28,18	1,2,0,1	50,45,30,27	1,0,1,1	542	149	0.372309066713362	0.581478680387286	0.903,0.775,1.0,0.832	0.932,1.0,0.892,0.881	-0.049
2857	"ENSMUSG00000022580"	"Rhpn1"	chr15	+	75713218	75713611	75713218	75713365	75713449	75713611	2857	0,7,10,4	32,20,39,20	4,3,1,2	31,48,35,33	233	149	0.0417120985407174	0.171133020599076	0.0,0.183,0.141,0.113	0.076,0.038,0.018,0.037	0.067
2858	"ENSMUSG00000030890"	"Ilk"	chr7	+	105740770	105741043	105740770	105740867	105740959	105741043	2858	10,8,30,7	610,629,1064,1034	18,51,10,13	743,818,726,718	241	149	0.198165148011221	0.410226022864693	0.01,0.008,0.017,0.004	0.015,0.037,0.008,0.011	-0.008
2859	"ENSMUSG00000030890"	"Ilk"	chr7	+	105741373	105741707	105741373	105741483	105741579	105741707	2859	53,51,99,52	541,536,868,863	66,104,84,79	675,736,632,662	245	149	0.0278505564572346	0.133290715294588	0.056,0.055,0.065,0.035	0.056,0.079,0.075,0.068	-0.017
2860	"ENSMUSG00000036862"	"Dchs1"	chr7	-	105757265	105757741	105757265	105757396	105757586	105757741	2860	3,4,6,10	30,33,59,57	1,5,6,12	32,60,50,64	339	149	0.740844916748555	0.878661482047631	0.042,0.051,0.043,0.072	0.014,0.035,0.05,0.076	0.008
2861	"ENSMUSG00000031570"	"Ppapdc1b"	chr8	+	25721661	25722600	25721661	25721786	25722429	25722600	2861	255,329,536,263	60,61,102,72	388,547,520,429	97,86,85,51	792	149	0.12293172534485	0.315942096852868	0.444,0.504,0.497,0.407	0.429,0.545,0.535,0.613	-0.068
2862	"ENSMUSG00000031570"	"Ppapdc1b"	chr8	+	25721661	25722600	25721661	25721786	25722471	25722600	2862	288,368,601,301	4,4,6,6	426,616,590,465	4,1,6,9	834	149	0.332902795079675	0.545005419792886	0.928,0.943,0.947,0.9	0.95,0.991,0.946,0.902	-0.018
2863	"ENSMUSG00000028114"	"Mettl14"	chr3	-	123368296	123371485	123368296	123369690	123371274	123371485	2863	43,32,105,67	68,79,120,100	62,61,61,43	88,97,104,101	1733	149	0.524903560595342	0.711763383073308	0.052,0.034,0.07,0.054	0.057,0.051,0.048,0.035	0.005
2864	"ENSMUSG00000030802"	"Bckdk"	chr7	+	127905221	127905480	127905221	127905290	127905369	127905480	2864	2,1,2,1	176,149,250,242	2,1,1,3	207,233,189,176	228	149	0.677199498782402	0.837175165540739	0.007,0.004,0.005,0.003	0.006,0.003,0.003,0.011	-0.001
2865	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109519584	109519993	109519584	109519648	109519917	109519993	2865	17,14,35,19	1543,1523,2198,2247	21,24,24,25	1758,2137,1941,1513	418	149	0.385087074427534	0.591236005734981	0.004,0.003,0.006,0.003	0.004,0.004,0.004,0.006	-0.001
2866	"ENSMUSG00000030751"	"Psma1"	chr7	-	114274025	114274460	114274025	114274127	114274415	114274460	2866	27,25,40,19	739,785,1006,800	35,39,25,22	687,962,951,758	437	149	0.668029148299913	0.832278516872735	0.012,0.011,0.013,0.008	0.017,0.014,0.009,0.01	-0.002
2867	"ENSMUSG00000070284"	"Gmppb"	chr9	+	108050848	108051242	108050848	108050976	108051059	108051242	2867	13,19,30,11	43,59,78,44	17,20,17,27	67,78,52,75	232	149	0.649405560011884	0.81846194941637	0.163,0.171,0.198,0.138	0.14,0.141,0.174,0.188	0.007
2868	"ENSMUSG00000030929"	"Eri2"	chr7	-	119786738	119787485	119786738	119786827	119787403	119787485	2868	20,30,45,39	16,14,38,15	39,44,22,29	28,30,32,22	725	149	0.0732266350713762	0.238469473445873	0.204,0.306,0.196,0.348	0.223,0.232,0.124,0.213	0.065
2869	"ENSMUSG00000030929"	"Eri2"	chr7	-	119790233	119791228	119790233	119790390	119791100	119791228	2869	34,39,70,35	23,21,17,26	50,57,39,41	24,26,32,15	859	149	0.899243968402344	0.983627313000712	0.204,0.244,0.417,0.189	0.265,0.276,0.175,0.322	0.004
2872	"ENSMUSG00000030871"	"Ears2"	chr7	-	122044301	122044666	122044301	122044432	122044512	122044666	2872	3,8,1,1	13,17,28,22	2,5,6,3	21,18,34,15	229	149	0.592808802037276	0.773327908901653	0.131,0.234,0.023,0.029	0.058,0.153,0.103,0.115	-0.003
2873	"ENSMUSG00000030871"	"Ears2"	chr7	-	122046623	122048574	122046623	122046732	122048101	122048574	2873	75,81,142,66	20,30,28,29	79,83,98,72	19,32,31,22	1518	149	0.829469486591002	0.939074249929621	0.269,0.209,0.332,0.183	0.29,0.203,0.237,0.243	0.005
2874	"ENSMUSG00000000131"	"Xpo6"	chr7	-	126107070	126108623	126107070	126107232	126108451	126108623	2874	9,8,15,13	326,316,494,328	17,13,27,14	398,452,394,370	1368	149	0.149595136291161	0.351167147940183	0.003,0.003,0.003,0.004	0.005,0.003,0.007,0.004	-0.001
2875	"ENSMUSG00000073838"	"Tufm"	chr7	+	126489551	126489911	126489551	126489703	126489791	126489911	2875	8,15,28,10	345,362,431,544	7,21,23,8	400,486,385,362	237	149	0.894342133577305	0.981824266287777	0.014,0.025,0.039,0.011	0.011,0.026,0.036,0.014	0.001
2876	"ENSMUSG00000034218"	"Atm"	chr9	-	53533659	53533966	53533659	53533772	53533864	53533966	2876	1,0,0,0	12,13,10,7	0,0,0,0	6,5,15,10	241	149	0.31354971313335	0.531320561827971	0.049,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.012
2879	"ENSMUSG00000053877"	"Srcap"	chr7	+	127519580	127519832	127519580	127519602	127519659	127519832	2879	98,79,129,84	5,1,5,8	103,125,82,122	6,6,6,6	206	149	0.701565027518931	0.851048063862751	0.934,0.983,0.949,0.884	0.925,0.938,0.908,0.936	0.011
2881	"ENSMUSG00000030805"	"Stx4a"	chr7	+	127846019	127846276	127846019	127846128	127846199	127846276	2881	12,29,28,18	182,203,333,234	16,15,26,21	228,261,261,253	220	149	0.358245842556372	0.565695179292504	0.043,0.088,0.054,0.05	0.045,0.037,0.063,0.053	0.009
2882	"ENSMUSG00000030805"	"Stx4a"	chr7	+	127848568	127849019	127848568	127848667	127848750	127849019	2882	7,18,19,16	22,24,19,24	22,36,38,21	22,25,30,13	232	149	0.00344097972869561	0.0459178331511593	0.17,0.325,0.391,0.3	0.391,0.48,0.449,0.509	-0.161
2883	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248017	128248472	128248017	128248292	128248419	128248472	2883	9,9,8,14	18,47,49,46	11,18,12,12	46,52,42,26	276	149	0.298464303056933	0.51665331236624	0.213,0.094,0.081,0.141	0.114,0.157,0.134,0.199	-0.019
2884	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248419	128248720	128248419	128248472	128248577	128248720	2884	11,17,10,13	90,140,152,186	19,15,18,10	122,144,146,120	254	149	0.197809996443668	0.409823584093455	0.067,0.066,0.037,0.039	0.084,0.058,0.067,0.047	-0.012
2885	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248419	128248720	128248419	128248472	128248643	128248720	2885	39,62,44,47	2,3,5,1	58,63,53,37	2,4,0,0	320	149	0.115051041295193	0.307073876132854	0.901,0.906,0.804,0.956	0.931,0.88,1.0,1.0	-0.061
2886	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248577	128248974	128248577	128248720	128248886	128248974	2886	1,4,2,2	104,135,185,190	6,7,7,6	140,177,141,119	315	149	0.00131752613591085	0.0311916092373726	0.005,0.014,0.005,0.005	0.02,0.018,0.023,0.023	-0.014
2887	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248886	128249195	128248886	128248974	128249089	128249195	2887	4,2,6,3	120,164,184,240	23,10,7,7	153,184,184,134	264	149	0.0169529009077285	0.0998144421910041	0.018,0.007,0.018,0.007	0.078,0.03,0.021,0.029	-0.027
2888	"ENSMUSG00000030846"	"Tial1"	chr7	-	128443806	128444404	128443806	128443946	128444280	128444404	2888	428,628,980,489	196,216,289,212	727,1141,965,793	248,315,338,253	483	149	0.12808929539986	0.321214433086404	0.402,0.473,0.511,0.416	0.475,0.528,0.468,0.492	-0.04
2889	"ENSMUSG00000040331"	"Nsmce4a"	chr7	-	130533576	130533861	130533576	130533666	130533769	130533861	2889	16,11,18,8	105,126,159,151	12,9,22,11	127,150,137,86	252	149	0.726456110835612	0.867276833859131	0.083,0.049,0.063,0.03	0.053,0.034,0.087,0.07	-0.005
2890	"ENSMUSG00000046519"	"Golph3l"	chr3	+	95617043	95619241	95617043	95617242	95617862	95619241	2890	391,479,610,551	0,0,4,0	510,529,551,412	1,1,0,0	769	149	0.81260683085925	0.928863501383525	1.0,1.0,0.967,1.0	0.99,0.99,1.0,1.0	-0.003
2891	"ENSMUSG00000025468"	"Caly"	chr7	-	140069879	140070664	140069879	140070033	140070311	140070664	2891	161,193,264,227	396,436,580,583	202,255,265,215	475,581,504,506	427	149	0.228653293895833	0.444539975820389	0.124,0.134,0.137,0.12	0.129,0.133,0.155,0.129	-0.008
2892	"ENSMUSG00000068917"	"Clk2"	chr3	+	89168694	89170115	89168694	89168923	89169614	89170115	2892	118,118,246,101	45,47,102,58	202,266,229,224	95,82,91,80	840	149	0.216068911019839	0.429607000241495	0.317,0.308,0.3,0.236	0.274,0.365,0.309,0.332	-0.03
2893	"ENSMUSG00000068917"	"Clk2"	chr3	+	89168694	89170115	89168694	89168923	89170048	89170115	2893	173,210,430,170	6,6,13,5	303,418,378,332	2,12,10,8	1274	149	0.108286971516276	0.301351954006575	0.771,0.804,0.795,0.799	0.947,0.803,0.816,0.829	-0.056
2894	"ENSMUSG00000068917"	"Clk2"	chr3	+	89169614	89170115	89169614	89169702	89170048	89170115	2894	64,96,204,76	83,76,139,119	115,163,163,118	106,127,125,126	495	149	0.339448388616605	0.549428977045709	0.188,0.275,0.306,0.161	0.246,0.279,0.282,0.22	-0.024
2896	"ENSMUSG00000063704"	"Mapk15"	chr15	+	75998549	75999152	75998549	75998678	75998778	75999152	2896	0,4,3,0	0,0,2,4	2,3,0,1	2,3,0,0	249	149	0.999202115572178	0.999202115572178	NA,1.0,0.473,0.0	0.374,0.374,NA,1.0	-0.092
2897	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264783	141264492	141264559	141264724	141264783	2897	4,2,12,5	1,0,6,3	4,10,6,4	2,3,4,3	314	149	0.999202115572178	0.999202115572178	0.655,1.0,0.487,0.442	0.487,0.613,0.416,0.388	0.17
2898	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264783	141264492	141264655	141264724	141264783	2898	2,2,6,1	5,3,3,2	3,3,2,2	2,5,7,5	218	149	0.380717011660899	0.587416647421681	0.215,0.313,0.578,0.255	0.506,0.291,0.163,0.215	0.046
2899	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141432020	141432753	141432020	141432139	141432613	141432753	2899	101,103,267,63	0,1,2,9	146,246,175,216	1,5,5,5	623	149	0.999202115572178	0.999202115572178	1.0,0.961,0.97,0.626	0.972,0.922,0.893,0.912	-0.035
2900	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141432020	141432753	141432020	141432139	141432662	141432753	2900	101,111,273,69	1077,1090,1764,1392	154,262,179,232	1058,1378,1303,1333	672	149	0.00261312374681011	0.0430132884826934	0.02,0.022,0.033,0.011	0.031,0.04,0.03,0.037	-0.013
2901	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141432020	141432753	141432020	141432158	141432662	141432753	2901	102,107,261,65	6,9,7,4	150,248,178,228	6,8,13,3	653	149	0.31995003164223	0.535047980060378	0.795,0.731,0.895,0.788	0.851,0.876,0.758,0.945	-0.055
2902	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141434155	141434329	141434155	141434223	141434300	141434329	2902	1245,1419,2043,1615	33,38,54,36	1222,1633,1626,1478	34,44,37,43	226	149	0.648345995557985	0.81826567097374	0.961,0.961,0.961,0.967	0.96,0.961,0.967,0.958	0.001
2903	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141439077	141439491	141439077	141439277	141439377	141439491	2903	1,3,0,1	5,4,6,1	2,1,0,0	10,14,3,10	249	149	0.0928545492745798	0.275654643882031	0.107,0.31,0.0,0.374	0.107,0.041,0.0,0.0	0.161
2904	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141440002	141440366	141440002	141440153	141440230	141440366	2904	0,2,5,3	1,0,4,1	2,5,4,0	1,5,2,3	226	149	0.348039735813563	0.557136425318201	0.0,1.0,0.452,0.664	0.569,0.397,0.569,0.0	0.145
2905	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441172	141441529	141441172	141441316	141441474	141441529	2905	0,2,3,4	0,1,1,0	5,4,2,10	1,0,1,3	307	149	0.701843714505636	0.851048063862751	NA,0.493,0.593,1.0	0.708,1.0,0.493,0.618	-0.009
2906	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441172	141441529	141441172	141441374	141441474	141441529	2906	0,2,0,2	3,3,1,7	4,4,2,7	3,2,3,11	249	149	0.0321731494164879	0.14573751652711	0.0,0.285,0.0,0.146	0.444,0.545,0.285,0.276	-0.28
2907	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441611	141442564	141441611	141441784	141442150	141442564	2907	0,3,9,1	0,0,0,2	8,4,8,2	0,1,3,0	515	149	0.469615772723311	0.666794293869588	NA,1.0,1.0,0.126	1.0,0.536,0.436,1.0	-0.034
2908	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441611	141442564	141441611	141441821	141442150	141442564	2908	0,1,9,1	1,1,0,5	6,4,7,2	3,2,2,3	478	149	0.704153771380511	0.852264546822401	0.0,0.238,1.0,0.059	0.384,0.384,0.522,0.172	-0.041
2909	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441611	141442564	141441611	141441860	141442150	141442564	2909	0,1,9,1	0,0,1,0	6,2,3,2	1,2,0,1	439	149	0.117963588886771	0.309255895189642	NA,1.0,0.753,1.0	0.671,0.253,1.0,0.404	0.336
2910	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141442150	141443356	141442150	141442564	141442967	141443356	2910	4,0,0,2	7,3,7,6	0,0,2,0	5,6,5,9	552	149	0.166957200883418	0.372601279868006	0.134,0.0,0.0,0.083	0.0,0.0,0.097,0.0	0.03
2911	"ENSMUSG00000025512"	"Chid1"	chr7	-	141522608	141527705	141522608	141522701	141527598	141527705	2911	355,572,889,496	0,4,0,0	772,878,487,595	4,2,2,0	5046	149	0.139981070898697	0.339151283283552	1.0,0.809,1.0,1.0	0.851,0.928,0.878,1.0	0.038
