ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2178	10,13,15,11	198,233,270,309	12,17,25,14	236,267,228,203	538	149
2179	15,16,17,14	2,0,2,4	11,11,8,11	0,0,2,1	161	149
2180	58,112,170,88	177,204,284,360	134,169,136,106	228,277,226,217	705	149
2181	58,112,172,88	3,15,14,7	134,169,136,106	2,8,9,14	705	149
2182	8,10,6,4	116,149,173,156	3,8,9,9	112,164,132,131	158	149
2183	3,6,1,1	189,190,237,260	1,0,0,1	203,213,248,183	180	149
2184	84,160,299,109	2,3,4,4	208,250,251,192	2,9,1,5	367	149
2185	39,50,44,47	2,4,6,0	56,74,65,55	2,4,3,3	153	149
2186	389,458,710,566	0,6,2,4	511,610,636,444	2,0,4,2	209	149
2187	232,296,400,308	88,105,140,129	316,365,341,294	120,160,140,136	155	149
2189	228,273,312,231	0,0,0,0	280,307,316,251	0,0,0,1	1702	149
2190	171,193,223,183	1,0,1,0	163,197,151,168	0,1,3,3	272	149
2191	138,125,167,158	22,17,21,23	136,181,182,143	31,19,21,22	258	149
2192	158,132,181,182	21,25,25,20	135,197,198,139	26,31,32,30	258	149
2193	247,259,320,327	158,162,224,271	314,351,368,279	174,250,218,164	258	149
2194	22,40,40,18	15,18,17,26	28,33,38,36	33,29,27,15	241	149
2195	20,36,37,13	2,0,0,2	26,31,34,27	1,2,2,0	241	149
2196	129,117,152,138	8,16,16,18	124,172,177,120	12,19,14,2	258	149
2197	2,2,8,7	30,33,51,33	12,6,21,4	22,42,44,48	191	149
2198	315,291,491,346	61,57,89,56	343,475,387,402	89,87,104,76	175	149
2200	555,586,885,813	5,3,3,2	712,828,722,656	5,3,1,3	778	149
2202	4,11,16,5	151,201,268,235	7,13,12,16	195,230,174,221	191	149
2204	8,7,9,14	608,652,956,905	6,14,17,7	740,908,958,611	155	149
2205	9,15,17,8	2,0,0,6	11,11,19,19	2,0,12,1	162	149
2206	1,3,4,7	1,0,2,0	6,3,10,5	0,0,0,1	162	149
2208	101,104,162,131	1,0,0,0	120,144,148,121	0,0,0,0	159	149
2210	6,14,26,14	315,310,459,376	14,19,21,13	404,379,463,384	154	149
2212	1,1,2,0	0,0,1,1	0,0,0,0	0,0,1,0	314	149
2213	13939,14790,21969,22073	0,3,0,11	16793,20416,18866,16024	0,0,0,4	336	149
2214	102,166,261,138	0,1,0,0	282,428,286,260	0,0,0,0	715	149
2215	1,1,0,0	0,0,0,1	1,0,0,0	0,0,0,0	153	149
2216	0,6,4,1	0,0,2,1	3,2,2,1	0,0,1,0	153	149
2217	9,2,15,2	6,0,1,2	6,10,3,7	0,3,1,1	662	149
2218	77,78,110,81	0,1,1,5	77,102,63,63	2,2,5,3	156	149
2219	109,188,187,182	21,25,21,23	162,177,176,181	25,25,16,18	154	149
2220	16,19,18,14	2471,2482,3273,3750	26,21,18,22	2747,2963,3151,1898	255	149
2221	58,93,112,113	0,3,0,2	103,97,124,94	2,7,6,5	192	149
2222	114,152,243,115	0,2,3,0	181,218,224,185	3,2,6,8	360	149
2223	32,22,44,32	119,142,167,158	39,61,41,21	193,210,159,160	209	149
2224	111,160,176,145	26,34,45,36	133,167,150,179	20,33,36,40	167	149
2225	27,22,41,31	0,0,0,0	32,36,35,26	1,1,2,0	158	149
2226	47,51,81,62	16,24,29,28	45,65,70,62	21,26,28,7	158	149
2227	244,341,468,328	0,0,1,1	340,416,419,363	0,0,0,0	222	149
2228	213,314,416,294	0,0,1,1	316,377,377,308	0,0,0,0	213	149
2229	24,17,36,29	2,2,3,2	25,32,38,23	0,0,1,2	158	149
2230	18,15,28,38	2,2,4,3	25,30,26,14	10,2,3,1	168	149
2231	11812,12954,19613,17613	84,99,117,114	15574,17225,15294,14626	86,98,89,93	2696	149
2232	24,14,27,9	0,0,0,0	14,19,31,34	0,0,1,0	2213	149
2233	59,55,70,77	0,0,3,0	74,73,86,68	4,0,1,2	2213	149
2234	16,19,25,37	283,290,421,338	18,22,16,18	366,362,326,305	153	149
2235	26,42,57,26	6,7,6,14	37,37,40,31	5,14,13,5	186	149
2236	7,7,12,6	6,7,6,14	10,5,5,7	5,14,13,5	224	149
2238	1,6,3,2	13,26,16,14	8,5,8,1	36,23,25,17	243	149
2239	22,27,13,20	6,13,18,7	29,18,30,28	11,17,14,7	1586	149
2240	82,94,153,93	0,0,0,0	90,148,75,97	1,1,0,0	1959	149
2242	67,84,120,40	17,25,30,19	121,143,133,105	12,30,26,21	2280	149
2243	233,333,441,314	3,0,3,3	370,464,353,422	4,0,3,0	653	149
2246	189,197,331,192	0,2,0,2	239,335,276,265	2,0,5,0	477	149
2247	410,387,613,600	286,300,310,412	431,582,420,484	334,402,285,372	165	149
2248	375,413,542,545	0,0,1,1	455,466,519,437	3,0,5,1	195	149
2249	287,301,445,362	0,0,0,0	355,421,397,357	0,0,3,1	494	149
2250	15,13,21,20	9,12,13,11	15,21,23,23	16,13,11,20	286	149
2251	213,279,352,365	0,0,0,1	303,310,335,243	0,0,0,0	343	149
2252	258,308,577,324	46,45,78,38	545,601,553,478	63,73,66,57	918	149
2253	484,568,1025,579	5,6,6,0	958,1218,1101,1031	1,5,4,6	689	149
2255	43,53,80,38	247,314,335,347	48,86,63,56	288,349,316,251	722	149
2256	68,121,171,86	1,1,2,0	218,179,170,187	2,4,2,0	1932	149
2257	105,111,146,141	0,0,1,1	98,126,140,142	0,2,0,0	183	149
2258	1651,2044,2558,2107	1,0,0,0	1777,2261,2425,2198	0,0,2,0	2523	149
2259	290,289,528,263	77,111,111,123	384,513,472,408	105,121,92,84	877	149
2260	10,5,8,8	35,27,67,63	19,9,14,9	39,40,59,38	198	149
2261	146,143,221,214	25,15,34,19	151,173,185,155	14,26,14,22	208	149
2262	183,251,405,239	0,1,0,1	322,338,290,310	3,1,0,0	434	149
2263	44,47,111,57	118,142,237,169	83,89,73,68	155,179,175,164	285	149
2264	18,13,50,19	2,4,4,6	41,30,34,18	1,1,2,0	225	149
2265	17,28,44,32	0,0,0,1	23,36,14,23	0,0,0,0	615	149
2266	0,0,0,1	0,0,0,0	2,4,3,1	2,0,3,0	383	149
2267	1,9,4,1	118,203,221,228	6,7,12,4	230,282,240,208	155	149
2268	352,343,598,518	0,0,1,0	402,508,403,414	1,0,1,0	236	149
2269	406,428,635,539	0,0,0,0	531,520,516,460	0,1,0,0	420	149
2271	220,241,363,269	0,1,0,0	268,252,285,264	2,0,0,0	196	149
2272	0,0,1,0	68,102,116,100	0,0,1,0	123,117,120,102	161	149
2273	14,7,2,5	43,55,19,56	6,15,9,10	34,60,30,22	175	149
2274	123,154,173,179	0,0,2,1	161,161,162,152	1,2,2,0	282	149
2275	757,884,1136,1257	2,4,0,6	908,1031,923,880	0,3,8,1	393	149
2276	159,205,244,230	1,4,5,3	175,222,245,230	3,7,6,7	275	149
2277	0,0,0,1	9,6,20,17	0,0,0,0	17,21,23,23	168	149
2278	11,3,3,9	2,0,4,1	1,5,7,5	1,1,0,0	199	149
2279	3,6,4,3	163,201,290,267	1,3,1,5	220,287,272,186	188	149
2280	0,0,2,0	0,1,2,1	0,3,0,0	5,1,2,0	226	149
2283	1,4,9,7	83,84,155,116	5,1,5,2	103,138,146,128	156	149
2284	0,0,2,2	31,47,67,71	4,5,0,2	79,70,54,66	172	149
2285	15,9,16,13	0,0,2,0	25,16,30,16	0,0,0,0	1661	149
2287	72,75,116,117	2,9,7,6	105,132,131,105	8,7,6,7	442	149
2288	0,2,2,2	0,0,0,0	2,1,2,5	0,2,0,0	151	149
2289	100,91,132,129	2,3,5,2	94,118,112,89	5,11,4,1	151	149
2290	1,6,8,8	2,3,5,2	0,3,5,1	5,11,4,1	206	149
2291	1,6,7,8	100,91,131,129	0,3,5,1	94,118,112,89	204	149
2293	3,0,3,5	34,49,69,74	6,3,1,0	59,72,78,61	208	149
2294	3,1,2,2	197,211,266,291	3,0,0,3	214,304,288,225	208	149
2295	100,120,149,152	1,4,2,1	118,172,118,132	5,0,2,4	154	149
2296	22,25,40,32	6,8,19,11	34,42,40,36	14,14,8,13	157	149
2297	360,362,535,574	7,7,7,6	453,461,489,357	13,8,8,13	218	149
2299	728,817,1164,1153	6,3,15,9	950,1117,1002,870	6,3,11,6	374	149
2300	459,525,747,677	0,1,0,0	586,735,625,542	0,0,0,0	374	149
2302	11,14,16,18	2,1,0,0	16,15,18,13	1,3,2,5	220	149
2303	340,312,472,362	9,6,16,4	353,426,371,352	11,12,10,14	227	149
2304	718,744,1344,712	8,12,9,7	1104,1227,1180,1032	6,8,14,1	1057	149
2305	464,490,890,430	0,0,1,0	743,804,764,659	2,0,0,0	1057	149
2306	4,10,22,15	268,332,530,391	13,12,19,10	385,464,431,383	159	149
2307	193,221,277,218	3,0,1,0	230,300,313,257	0,0,0,1	332	149
2308	4,2,7,4	684,697,980,904	5,3,2,0	724,876,894,676	196	149
2309	41,35,66,57	25,22,34,31	59,59,59,60	37,23,45,32	161	149
2310	107,116,126,147	11,15,23,19	126,169,133,164	13,17,11,19	158	149
2311	9,8,8,1	12,18,26,14	9,11,9,14	16,13,20,18	232	149
2312	20,14,15,11	0,0,0,0	24,11,12,20	0,0,0,1	184	149
2314	614,773,1049,594	134,192,222,171	761,1053,850,719	193,193,171,170	1507	149
2315	1,1,2,1	215,273,443,334	0,0,0,0	301,339,316,309	153	149
2317	219,239,416,298	37,32,54,43	374,337,346,299	33,38,26,39	176	149
2318	1,1,0,1	43,33,70,55	0,0,0,0	50,57,46,42	217	149
2319	51,71,73,89	117,141,178,136	74,87,88,92	140,149,132,114	179	149
2320	136,192,220,220	11,15,11,20	180,200,204,183	22,11,22,13	230	149
2321	202,262,325,267	11,15,11,20	246,262,248,205	22,11,22,13	200	149
2322	175,156,238,198	19,15,18,19	210,176,216,190	14,16,10,20	629	149
2323	240,236,371,281	14,32,44,50	306,277,320,300	20,33,27,26	629	149
2324	576,556,814,784	4,7,1,3	569,747,626,610	1,2,4,2	270	149
2325	8,13,6,18	0,0,2,1	8,19,12,17	1,2,4,1	208	149
2326	0,1,3,5	32,25,45,55	1,3,2,5	24,41,31,39	222	149
2327	275,300,392,330	0,0,0,1	291,384,326,358	0,0,0,0	600	149
2328	45,72,62,71	101,117,165,129	65,81,55,71	126,133,112,104	194	149
2329	1,1,2,0	20,22,38,21	2,7,3,3	15,27,25,9	154	149
2330	106,97,170,94	0,0,0,0	126,125,111,108	0,1,0,0	274	149
2331	4,4,5,2	0,1,1,2	2,6,0,3	1,2,1,1	313	149
2332	225,268,335,322	6,11,9,4	278,306,279,286	5,8,11,10	187	149
2333	0,0,2,2	7,2,1,2	0,0,1,0	3,1,1,1	178	149
2334	690,957,1206,620	0,1,2,0	1003,1312,1249,905	0,5,0,0	2560	149
2335	16,14,21,33	4,2,3,3	26,35,28,21	3,1,2,12	655	149
2336	14,13,18,29	0,0,0,0	25,32,28,21	2,0,0,1	655	149
2337	10,25,7,16	1,3,2,0	16,15,18,7	0,0,0,0	447	149
2338	8,2,12,10	0,5,3,2	2,11,12,13	5,8,2,0	1453	149
2339	21,25,26,26	6,17,12,11	32,43,45,28	6,10,8,7	309	149
2340	21,25,26,26	22,15,21,15	29,42,45,27	12,18,20,22	309	149
2342	9,3,2,6	108,139,203,112	8,12,12,2	133,138,168,136	153	149
2344	1861,1912,3034,3030	0,0,3,0	1977,2358,2624,1981	1,1,0,0	175	149
2345	158,153,153,174	12,10,14,14	183,87,132,166	33,5,16,12	161	149
2346	14,17,16,11	0,0,0,0	15,10,11,12	5,0,0,4	161	149
2347	8,9,14,6	199,218,331,279	21,27,12,6	219,300,253,267	190	149
2348	102,112,175,79	0,0,0,0	123,142,136,118	0,5,0,0	476	149
2349	125,144,234,136	3,6,8,3	190,199,185,183	7,8,10,7	285	149
2350	85,88,123,115	1,5,2,5	75,94,101,115	1,9,1,1	2497	149
2351	1,0,4,0	39,32,31,53	0,4,4,1	41,49,70,42	156	149
2352	4,4,2,4	227,217,355,301	2,5,4,4	282,279,302,264	186	149
2353	2,8,21,2	1,3,1,1	6,6,7,8	2,3,2,2	157	149
2354	202,218,442,201	0,0,0,3	378,571,574,420	1,6,6,7	250	149
2355	31,33,51,27	33,29,72,42	58,69,74,58	59,117,116,81	157	149
2356	51,67,159,46	44,31,83,33	148,163,161,99	86,112,134,98	157	149
2357	3,15,24,5	3,2,6,4	7,13,21,15	6,6,6,13	157	149
2358	35,27,49,49	70,49,126,87	48,51,42,28	84,79,95,57	175	149
2359	2,7,9,2	163,181,243,218	6,6,4,3	193,235,233,218	153	149
2360	0,1,2,0	172,150,250,223	0,0,0,0	160,218,186,205	153	149
2361	0,2,2,2	45,41,56,35	0,7,0,1	22,51,28,42	172	149
2362	120,132,176,184	0,1,3,11	151,161,147,139	0,2,1,0	220	149
2364	4,11,13,2	279,246,409,350	4,16,17,10	288,393,363,303	228	149
2365	7,10,27,9	19,18,43,11	23,13,11,11	40,23,39,20	198	149
2366	0,3,6,3	110,84,140,100	7,2,4,2	114,136,115,103	170	149
2367	15,13,24,17	96,85,145,138	22,25,15,14	118,166,131,78	154	149
2368	772,880,1341,1073	0,0,0,0	1043,1216,1129,956	0,0,2,0	1916	149
2369	787,890,1366,1080	4,1,8,9	1061,1228,1148,981	5,11,15,10	1961	149
2370	15,10,25,7	4,1,8,9	18,12,21,25	5,11,15,10	194	149
2372	41,44,45,43	0,0,0,0	39,39,51,42	1,0,0,0	210	149
2373	27,30,45,26	0,0,3,1	30,30,44,18	0,2,0,0	179	149
2374	27,31,47,28	5,7,6,2	34,31,44,22	14,7,8,8	196	149
2375	0,1,5,3	5,7,6,2	4,3,0,4	14,7,8,8	166	149
2376	0,0,6,2	0,0,0,0	6,3,3,3	1,1,1,0	248	149
2377	0,2,0,0	0,0,1,1	2,0,0,0	0,0,0,0	210	149
2378	115,137,173,142	15,26,37,16	116,167,166,176	22,15,20,17	161	149
2379	318,387,541,395	5,1,20,11	381,487,469,400	6,9,10,3	350	149
2380	218,276,405,269	5,1,20,11	287,335,323,241	6,9,10,3	338	149
2381	14,10,17,19	0,1,1,2	22,10,22,16	3,0,3,3	161	149
2382	1,1,2,3	0,0,1,0	0,0,4,4	2,0,2,2	153	149
2383	967,1122,1329,1400	13,16,23,10	1047,1303,1229,932	21,16,45,15	301	149
2384	4,5,3,7	2,0,0,0	5,9,7,5	0,0,0,0	185	149
2385	2,0,3,0	0,0,0,0	1,2,4,3	1,0,0,0	166	149
2387	655,757,1167,971	0,0,0,0	979,1052,913,875	0,1,0,0	368	149
2388	0,3,3,0	0,0,2,0	5,2,14,2	4,4,1,1	170	149
2389	148,191,283,201	37,25,50,30	218,244,226,218	28,35,60,48	158	149
2390	164,144,275,221	1,0,3,0	203,260,214,188	3,2,0,1	151	149
2391	30,31,58,37	12,12,21,24	56,35,42,45	10,12,11,18	191	149
2392	226,290,373,287	37,40,74,48	356,339,326,306	54,72,52,58	290	149
2393	63,62,95,67	69,80,99,92	82,131,57,66	101,120,106,126	158	149
2397	224,258,367,291	0,2,0,0	301,351,283,270	0,0,0,0	150	149
2398	76,102,133,134	7,17,33,19	108,154,104,116	18,28,32,37	159	149
2399	68,109,141,94	36,28,47,30	141,167,165,114	50,37,66,48	196	149
2400	106,158,267,132	6,0,3,1	259,279,229,213	3,3,2,1	168	149
2401	122,157,279,148	11,10,25,13	272,293,291,228	12,23,14,11	233	149
2403	3,1,1,4	0,1,0,1	1,6,3,4	0,1,0,0	170	149
2404	3,1,1,4	0,2,0,1	1,7,3,4	0,2,0,0	170	149
2405	3,2,1,4	1,3,1,0	1,6,3,3	4,1,2,0	170	149
2406	20,24,31,20	48,72,83,77	17,36,20,18	90,78,85,71	170	149
2407	1,1,2,1	18,17,26,23	3,3,0,0	22,22,27,35	191	149
2408	0,0,3,0	66,68,92,63	1,0,2,0	70,106,85,94	156	149
2409	234,282,408,281	0,0,0,0	340,378,364,301	0,0,0,4	754	149
2410	14,11,26,21	16,22,29,13	26,20,12,17	34,37,26,16	189	149
2411	37,34,52,49	0,0,0,0	37,43,63,46	1,0,0,0	182	149
2413	0,0,1,0	187,167,269,309	0,0,0,1	225,246,220,202	153	149
2415	3,5,2,3	302,310,416,491	1,3,2,1	338,306,294,312	177	149
2417	281,296,398,409	0,1,0,2	335,434,315,267	0,3,0,2	188	149
2418	1016,1086,1458,1476	0,1,0,2	1210,1439,1165,1119	0,3,0,2	192	149
2419	749,806,1077,1090	14,16,17,23	900,1022,851,866	25,17,1,14	153	149
2420	1432,1573,2179,2303	0,2,0,1	1569,1969,1782,1655	0,1,0,0	487	149
2425	7,10,25,8	61,86,88,89	23,16,12,16	81,97,98,98	357	149
2426	82,124,189,103	0,0,0,0	147,192,146,169	1,0,0,0	1977	149
2427	145,134,237,153	1,0,0,0	142,161,178,165	1,1,0,1	2616	149
2428	7,13,30,16	95,86,138,131	20,23,20,11	124,124,93,105	163	149
2430	693,677,1055,1087	3,1,1,4	765,833,784,754	2,3,8,7	225	149
2432	0,1,3,0	0,0,0,1	0,1,2,1	1,1,3,0	434	149
2433	0,1,3,0	0,0,0,0	0,1,2,1	1,1,0,0	465	149
2434	0,0,0,1	0,0,0,0	1,1,3,0	1,1,0,0	180	149
2436	18,18,11,11	59,59,81,92	14,15,9,8	67,69,86,65	176	149
2437	8,11,6,6	21,13,26,16	7,5,14,8	12,9,11,16	176	149
2438	4,4,9,4	61,71,103,131	5,6,7,9	80,106,104,92	176	149
2439	132,156,200,206	16,17,14,22	192,175,162,137	19,20,14,13	160	149
2440	126,142,204,204	0,0,0,2	205,224,167,207	3,0,0,0	828	149
2441	19,35,40,27	0,0,0,1	24,17,33,12	0,0,1,0	191	149
2442	0,2,0,0	0,5,4,1	0,3,0,0	1,2,0,1	343	149
2443	10,6,4,3	3,0,2,1	5,2,3,11	0,0,2,0	818	149
2444	50,48,74,64	102,111,150,161	52,43,50,62	134,148,139,137	155	149
2445	1,0,0,0	0,0,0,1	2,0,1,1	0,0,2,0	185	149
2446	0,3,2,2	0,1,0,0	1,2,3,1	0,0,0,0	368	149
2447	4,0,0,6	25,18,22,28	3,2,2,0	26,17,13,11	153	149
2448	0,0,1,1	63,70,78,82	0,1,0,0	71,80,80,71	159	149
2449	11,15,17,1	84,125,156,142	19,23,20,13	143,181,155,140	229	149
2450	50,61,86,86	0,0,0,1	90,118,94,82	0,0,0,0	224	149
2451	183,224,307,274	1,1,2,3	246,318,301,281	0,1,5,1	224	149
2452	0,0,0,0	9,10,6,6	0,1,0,0	8,8,6,4	153	149
2454	86,95,128,105	1,2,0,0	136,129,144,117	1,0,0,0	623	149
2455	7,7,6,3	0,0,1,0	10,8,8,4	0,0,0,0	186	149
2456	16,33,38,27	36,26,30,22	16,35,19,15	28,23,20,23	178	149
2457	328,390,619,448	0,0,0,2	463,599,383,483	0,0,0,0	2934	149
2458	353,358,519,519	0,0,0,0	387,418,445,407	1,0,0,0	156	149
2460	54,53,83,87	0,1,0,2	72,78,92,60	0,2,1,0	216	149
2461	2,2,2,5	1,5,7,5	3,6,6,8	4,5,1,0	160	149
2463	35,63,73,64	1,1,0,3	65,87,60,68	9,2,1,1	165	149
2464	66,68,88,70	69,54,106,98	90,76,63,62	70,53,88,64	251	149
2467	298,422,711,334	0,0,0,0	555,640,846,571	0,1,0,0	2466	149
2468	298,422,705,334	0,0,1,1	554,636,845,570	0,0,0,1	2466	149
2469	1,3,1,0	62,49,106,83	1,0,0,1	86,86,88,68	166	149
2470	22,39,79,56	1,2,1,9	48,62,96,65	5,5,3,3	2524	149
2471	1,1,5,2	3,0,3,0	1,5,4,12	1,0,1,6	153	149
2472	147,209,267,319	0,0,4,1	227,257,196,210	0,0,0,0	177	149
2475	3,1,4,0	30,23,48,35	3,2,0,0	40,44,57,27	164	149
2476	22,27,27,40	7,9,19,6	42,51,27,34	13,10,7,12	176	149
2477	25,35,46,34	46,46,51,59	45,58,62,45	44,52,48,62	271	149
2479	60,83,89,129	0,0,6,3	89,93,103,72	5,1,3,5	156	149
2480	538,612,820,666	7,4,2,3	548,739,611,627	11,5,9,7	337	149
2482	126,108,180,187	9,23,24,16	162,191,169,138	22,19,20,15	237	149
2483	0,8,10,1	73,92,145,108	3,4,4,2	95,119,94,91	180	149
2484	823,851,1139,1200	0,4,0,0	859,999,908,894	0,0,1,0	353	149
2485	829,853,1144,1197	4,1,2,5	863,1005,912,894	4,3,4,2	353	149
2487	0,0,0,0	2,0,0,1	2,0,2,1	1,0,0,0	219	149
2488	0,0,2,0	0,3,2,2	0,0,0,0	2,2,0,2	262	149
2489	219,248,396,324	0,0,0,0	288,347,333,277	0,2,0,0	180	149
2490	4,9,17,14	399,409,570,528	18,22,10,10	415,499,434,429	212	149
2491	36,62,106,58	0,0,0,0	93,49,53,43	1,0,0,1	345	149
2492	162,166,292,185	2,10,12,6	241,294,287,258	8,8,4,4	452	149
2493	167,173,300,192	15,17,21,14	247,303,301,266	15,19,20,15	489	149
2494	7,17,20,13	15,17,21,14	14,17,18,12	15,19,20,15	186	149
2495	5,10,11,7	23,22,22,25	6,12,14,13	12,42,33,19	186	149
2496	5,7,8,7	70,97,99,108	6,9,16,8	97,129,73,85	186	149
2497	307,297,353,385	1,0,0,0	287,443,356,329	0,0,0,0	433	149
2498	5,10,19,6	71,120,96,109	12,13,14,18	81,84,116,106	159	149
2499	2,2,1,0	7,9,10,13	0,5,0,2	8,12,19,15	159	149
2500	1692,2292,2880,2415	9,4,7,7	2409,2691,2537,2460	11,2,13,5	1228	149
2501	2,2,2,0	110,136,197,99	4,6,1,3	180,175,186,161	155	149
2502	162,203,311,149	132,200,237,150	362,350,298,274	253,285,334,244	282	149
2503	9,7,10,5	1,0,0,0	6,5,12,7	0,0,0,0	201	149
2504	1,11,12,12	5,6,8,12	12,4,12,9	8,3,8,4	260	149
2506	1,5,6,2	4,0,1,2	8,4,16,10	3,3,9,0	628	149
2507	465,479,599,589	0,0,0,0	481,568,531,440	0,0,1,0	549	149
2508	63,68,82,85	36,30,34,44	67,86,87,78	35,49,20,42	214	149
2510	0,4,6,4	2,1,2,0	3,7,6,6	4,0,0,1	158	149
2511	15,18,42,22	8,5,13,12	47,45,28,42	21,25,10,14	164	149
2512	18,22,29,13	0,0,0,0	18,52,29,24	4,1,0,0	367	149
2513	17,22,29,12	0,0,0,0	19,47,25,26	0,1,0,0	367	149
2514	60,37,69,77	0,0,1,0	59,76,62,60	3,0,6,3	282	149
2515	202,191,290,294	0,1,0,2	236,318,245,200	0,0,0,0	206	149
2516	191,206,322,276	2,0,0,0	259,335,284,337	2,0,0,1	1110	149
2517	0,0,0,0	6,23,11,20	1,0,1,0	7,13,16,9	158	149
2518	7,8,2,7	0,3,2,1	5,2,2,2	3,3,1,0	170	149
2519	14,19,13,21	30,23,43,33	28,15,21,15	39,49,38,41	170	149
2521	3,6,7,4	1,6,6,1	5,8,8,13	3,1,1,2	233	149
2526	709,693,1059,969	90,95,142,118	758,912,748,823	107,104,105,101	218	149
2527	98,114,156,168	24,19,25,17	104,154,123,98	15,14,22,10	266	149
2528	50,62,66,68	0,0,1,3	38,65,51,45	1,1,0,0	266	149
2529	15,21,53,24	0,5,0,0	27,32,26,23	0,0,0,2	263	149
2530	108,126,192,132	4,7,16,13	165,151,139,123	6,9,4,5	431	149
2531	22,10,12,22	83,66,125,103	10,2,6,14	136,93,114,76	908	149
2532	50,46,87,63	3,5,9,3	60,78,65,49	5,5,3,3	337	149
2533	53,51,88,74	0,1,0,0	67,78,64,76	0,0,0,0	222	149
2534	0,1,2,3	0,0,0,2	0,1,0,0	0,0,0,0	158	149
2537	1,6,6,2	44,55,75,71	7,12,3,3	54,71,82,70	191	149
2538	44,76,74,58	8,7,4,6	77,88,97,81	5,6,8,6	313	149
2539	17,22,31,21	56,65,73,56	20,41,30,23	54,62,76,49	254	149
2540	12,11,29,16	0,1,0,0	34,38,23,21	0,0,0,0	176	149
2541	105,151,177,116	708,712,873,928	144,198,142,106	720,775,933,543	598	149
2542	17,27,51,29	27,27,55,28	22,30,21,24	26,61,28,46	179	149
2543	0,1,1,1	304,325,474,430	3,1,3,0	314,478,455,323	154	149
2545	176,194,258,252	11,1,5,10	205,234,222,209	3,8,12,9	179	149
2546	263,281,380,329	0,2,0,2	321,361,310,338	0,0,0,0	316	149
2548	118,149,203,169	494,517,790,682	160,238,160,175	703,802,691,689	161	149
2549	2,6,3,6	155,154,206,170	2,4,0,0	175,166,193,159	154	149
2550	473,559,804,488	487,563,725,583	737,796,852,704	552,790,696,619	2421	149
2551	32,55,57,65	3,9,7,4	71,57,51,46	2,7,3,2	182	149
2552	2,5,8,6	0,0,2,0	3,8,6,4	2,2,0,4	160	149
2553	6,14,25,28	3,7,11,8	19,17,23,14	16,6,5,3	160	149
2554	20,31,64,41	0,0,0,1	48,48,50,40	0,0,0,0	205	149
2555	39,49,62,52	6,3,6,4	79,75,65,49	0,6,5,3	194	149
2556	2,7,16,2	238,232,394,269	11,17,6,9	326,278,304,262	189	149
2557	339,299,456,485	0,0,0,0	316,397,384,360	0,0,1,0	397	149
2558	135,161,201,145	0,0,0,0	202,275,231,232	2,0,0,0	228	149
2559	5,3,6,8	8,6,12,11	10,1,6,7	22,16,19,20	179	149
2560	16,20,30,25	87,81,112,94	28,26,31,21	82,116,105,84	179	149
2561	72,92,148,128	8,3,11,2	99,133,143,113	12,4,2,4	348	149
2562	72,92,148,128	1,3,7,2	99,133,143,113	0,1,5,0	358	149
2563	8,3,11,2	1,3,7,2	12,4,2,4	0,1,5,0	159	149
2564	13,9,14,8	2,4,13,16	17,28,9,24	15,8,20,13	159	149
2565	298,475,553,421	5,5,13,3	518,653,633,547	4,4,3,1	1258	149
2566	0,1,1,0	24,16,41,33	0,1,0,4	17,47,21,21	196	149
2567	15,24,33,31	2,1,10,7	42,35,46,39	1,2,6,8	255	149
2568	45,85,162,26	10,11,24,26	120,124,81,114	22,21,24,26	1163	149
2569	1,2,1,3	0,0,0,0	1,1,3,1	0,0,5,0	212	149
2570	0,3,1,2	3,1,7,1	3,6,0,3	6,4,2,1	254	149
2571	306,329,442,407	0,0,1,0	368,432,427,383	0,0,0,0	1023	149
2572	4,6,14,6	0,0,0,2	5,8,2,7	0,2,0,0	158	149
2573	967,1014,1604,1388	0,0,0,0	1203,1264,1235,1230	0,0,1,0	304	149
2574	2,2,8,8	0,0,0,0	1,3,2,3	2,0,0,0	190	149
2575	0,2,1,1	0,1,0,0	0,0,0,2	0,0,0,1	207	149
2576	376,386,590,405	0,0,2,3	422,501,431,407	0,0,3,1	352	149
2579	15,27,31,32	0,0,0,0	30,35,32,10	0,0,0,2	767	149
2580	21,35,39,37	3,2,1,3	36,38,39,13	1,4,3,5	767	149
2584	141,195,239,267	3,6,4,4	145,206,203,156	6,1,3,5	191	149
2585	204,254,345,332	15,15,22,21	274,320,287,257	22,23,18,17	161	149
2586	64,56,128,124	83,108,176,168	92,83,106,89	119,157,149,109	167	149
2587	135,175,233,146	0,0,0,0	184,203,182,190	0,1,0,0	164	149
2588	94,125,158,131	4,1,3,1	158,126,146,135	1,2,1,2	493	149
2589	195,231,364,198	1,2,4,2	222,243,203,236	0,3,1,5	615	149
2590	6,7,11,8	0,0,0,0	3,9,9,11	0,0,1,0	189	149
2591	3,2,8,4	64,59,108,83	7,2,3,3	65,84,76,58	196	149
2592	968,942,1113,1228	0,0,0,0	962,1134,1235,765	0,2,1,0	286	149
2593	1480,1562,2297,1995	0,4,0,2	2367,1912,1935,1724	2,4,7,2	312	149
2594	3,3,2,0	0,4,3,0	1,7,5,3	4,5,0,9	230	149
2595	0,0,1,1	1,3,3,1	2,0,0,0	0,2,4,5	164	149
