ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2780	"ENSMUSG00000078762"	"Haus5"	chr7	-	30659062	30659413	30659062	30659126	30659288	30659413	2780	3,5,9,8	13,14,19,13	11,11,4,6	12,17,22,26	298	149	0.929360579461995	0.999202115572178	0.103,0.152,0.191,0.235	0.314,0.244,0.083,0.103	-0.016
2781	"ENSMUSG00000020877"	"Scrn2"	chr11	+	97032754	97033229	97032754	97032970	97033063	97033229	2781	0,1,1,0	9,19,26,6	4,3,4,4	10,8,9,29	242	149	0.00232531273505165	0.0487414390355013	0.0,0.031,0.023,0.0	0.198,0.188,0.215,0.078	-0.156
2782	"ENSMUSG00000036634"	"Mag"	chr7	-	30908975	30909272	30908975	30909093	30909219	30909272	2782	1293,1393,2258,2029	27,38,45,59	1945,1623,1619,1741	53,42,34,36	275	149	0.890005947127776	0.990768250734255	0.963,0.952,0.965,0.949	0.952,0.954,0.963,0.963	-0.001
2783	"ENSMUSG00000036634"	"Mag"	chr7	-	30911400	30911963	30911400	30911769	30911890	30911963	2783	52,64,114,68	1172,1169,2011,1628	91,85,79,68	1764,1301,1368,1492	270	149	0.232166098161014	0.478124241757335	0.024,0.029,0.03,0.023	0.028,0.035,0.031,0.025	-0.003
2784	"ENSMUSG00000036560"	"Lgi4"	chr7	+	31063103	31063356	31063103	31063175	31063284	31063356	2784	16,9,39,22	27,51,70,69	32,28,13,21	63,75,46,50	258	149	0.848017697573221	0.961039335388931	0.255,0.092,0.243,0.156	0.227,0.177,0.14,0.195	0.002
2785	"ENSMUSG00000001249"	"Hpn"	chr7	-	31103153	31103423	31103153	31103194	31103300	31103423	2785	2,1,2,0	1,2,1,1	2,0,1,6	3,2,0,2	255	149	0.771492093654197	0.914962553175854	0.539,0.226,0.539,0.0	0.28,0.0,1.0,0.637	-0.153
2786	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25275899	25276256	25275899	25275973	25276139	25276256	2786	4,13,19,7	83,98,173,113	16,19,10,10	168,188,157,128	298	149	0.806056022649128	0.935038818208169	0.024,0.062,0.052,0.03	0.045,0.048,0.031,0.038	0.001
2787	"ENSMUSG00000030493"	"C230052I12Rik"	chr7	-	35394974	35395376	35394974	35395127	35395236	35395376	2787	1,0,5,5	19,28,36,54	1,4,0,0	39,47,26,35	258	149	0.0805647957871117	0.282965328096506	0.029,0.0,0.074,0.051	0.015,0.047,0.0,0.0	0.023
2788	"ENSMUSG00000002068"	"Ccne1"	chr7	-	38106278	38106683	38106278	38106347	38106595	38106683	2788	1,3,1,2	34,42,75,57	2,1,0,3	48,55,57,44	298	149	0.809180865921562	0.935577623100438	0.014,0.034,0.007,0.017	0.02,0.009,0.0,0.033	0.003
2790	"ENSMUSG00000100600"	"A230077H06Rik"	chr7	-	40874937	40875738	40874937	40875121	40875604	40875738	2790	14,29,39,18	0,1,3,0	37,48,28,28	1,0,0,2	298	149	0.479253336408863	0.70238537758784	1.0,0.935,0.867,1.0	0.949,1.0,1.0,0.875	-0.005
2791	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842185	44842300	2791	15,17,29,10	14,10,17,13	35,31,27,27	6,12,16,10	235	149	0.0195692137238437	0.12716988206381	0.405,0.519,0.52,0.328	0.787,0.621,0.517,0.631	-0.196
2792	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842202	44842300	2792	16,19,29,10	104,134,156,136	36,34,29,28	126,160,116,151	252	149	0.00353344150537271	0.0572121307217235	0.083,0.077,0.099,0.042	0.145,0.112,0.129,0.099	-0.046
2793	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44842815	44843111	44842815	44842916	44842994	44843111	2793	24,34,54,30	93,109,145,190	63,58,49,40	161,178,121,136	227	149	0.137836727996589	0.368949878826639	0.145,0.17,0.196,0.094	0.204,0.176,0.21,0.162	-0.037
2794	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43409242	43410556	43409242	43409521	43410508	43410556	2794	0,0,0,0	0,0,1,1	0,1,0,0	0,3,0,0	298	149	NA	NA	NA,NA,0.0,0.0	NA,0.143,NA,NA	-0.143
2795	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43409242	43411461	43409242	43411206	43411413	43411461	2795	0,0,0,0	0,4,0,0	0,3,0,0	0,2,0,0	298	149	0.0164762176361967	0.117780609331607	NA,0.0,NA,NA	NA,0.429,NA,NA	-0.429
2796	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43411561	43412174	43411561	43411819	43411889	43412174	2796	0,0,0,0	0,0,0,1	3,0,0,0	0,0,0,0	219	149	NA	NA	NA,NA,NA,0.0	1.0,NA,NA,NA	-1.0
2800	"ENSMUSG00000038695"	"Josd2"	chr7	+	44470858	44471307	44470858	44470987	44471233	44471307	2800	129,161,204,120	0,4,0,0	207,227,197,194	4,7,2,0	298	149	0.0912489743370225	0.304613860009023	1.0,0.953,1.0,1.0	0.963,0.942,0.98,1.0	0.017
2801	"ENSMUSG00000011096"	"Akt1s1"	chr7	+	44853779	44854108	44853779	44853857	44853938	44854108	2801	9,2,20,13	207,217,319,349	13,12,13,6	208,237,213,208	230	149	0.247362470935724	0.493265576261208	0.027,0.006,0.039,0.024	0.039,0.032,0.038,0.018	-0.008
2802	"ENSMUSG00000037740"	"Mrps26"	chr2	+	130564080	130564431	130564080	130564227	130564307	130564431	2802	100,127,119,146	167,139,241,203	116,171,133,109	138,222,195,177	229	149	0.484042494601354	0.705199841272663	0.28,0.373,0.243,0.319	0.354,0.334,0.307,0.286	-0.016
2803	"ENSMUSG00000003273"	"Car11"	chr7	+	45702832	45703134	45702832	45702928	45703061	45703134	2803	161,245,507,196	624,557,859,731	442,551,524,421	655,673,580,679	282	149	6.32030794854854e-05	0.0187447566284325	0.12,0.189,0.238,0.124	0.263,0.302,0.323,0.247	-0.116
2804	"ENSMUSG00000059070"	"Rpl18"	chr7	+	45719528	45720018	45719528	45719636	45719919	45720018	2804	11,2,14,13	1394,1426,1935,2140	11,16,16,14	1589,1909,1795,1224	298	149	0.0379334873027442	0.185819111714892	0.004,0.001,0.004,0.003	0.003,0.004,0.004,0.006	-0.001
2806	"ENSMUSG00000030838"	"Ush1c"	chr7	-	46200973	46201422	46200973	46201073	46201368	46201422	2806	0,1,1,1	0,0,1,0	0,2,1,0	3,2,0,1	298	149	0.175015805134717	0.411838556065924	NA,1.0,0.333,1.0	0.0,0.333,1.0,0.0	0.444
2808	"ENSMUSG00000020953"	"Coch"	chr12	+	51593340	51593657	51593340	51593405	51593604	51593657	2808	16,13,8,20	31,27,36,27	14,23,11,6	21,53,27,26	298	149	0.728197492117629	0.884454459288245	0.205,0.194,0.1,0.27	0.25,0.178,0.169,0.103	0.017
2810	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85076023	85076284	85076023	85076132	85076216	85076284	2810	78,74,133,90	95,126,166,140	118,126,146,112	125,134,150,136	233	149	0.00551207244089336	0.0714269335068605	0.344,0.273,0.339,0.291	0.376,0.376,0.384,0.345	-0.059
2811	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079707	85079788	85080225	2811	14,18,21,19	122,139,151,156	29,43,21,18	144,158,152,125	230	149	0.0605055917283541	0.238494344072113	0.069,0.077,0.083,0.073	0.115,0.15,0.082,0.085	-0.033
2812	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079788	85080225	85079788	85079837	85080053	85080225	2812	105,121,174,179	0,3,0,0	179,200,186,143	0,0,0,0	298	149	0.413013824866188	0.652146564351674	1.0,0.953,1.0,1.0	1.0,1.0,1.0,1.0	-0.012
2813	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079691	85080060	85080225	2813	70,87,117,115	0,2,0,1	124,157,125,105	1,5,0,0	298	149	0.820857839490596	0.943306246486431	1.0,0.956,1.0,0.983	0.984,0.94,1.0,1.0	0.004
2814	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079691	85080119	85080225	2814	69,83,115,95	0,0,1,0	105,140,101,94	0,0,1,0	298	149	0.999202115572178	0.999202115572178	1.0,1.0,0.983,1.0	1.0,1.0,0.981,1.0	0.001
2815	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079580	85080225	85079580	85079707	85080119	85080225	2815	57,69,101,92	1,1,4,1	87,117,87,84	3,11,0,4	298	149	0.381425098886877	0.620935260319154	0.966,0.972,0.927,0.979	0.935,0.842,1.0,0.913	0.038
2816	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079788	85080225	85079788	85079837	85080119	85080225	2816	107,116,169,162	54,79,96,97	159,182,162,128	69,90,91,92	298	149	0.482449915235241	0.704397716412576	0.498,0.423,0.468,0.455	0.535,0.503,0.471,0.41	-0.019
2817	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	66069423	66070665	66069423	66069526	66070589	66070665	2817	32,25,56,28	6,10,12,11	50,46,56,47	16,9,13,9	298	149	0.433410710473554	0.66701340985799	0.727,0.556,0.7,0.56	0.61,0.719,0.683,0.723	-0.048
2819	"ENSMUSG00000030554"	"Synm"	chr7	-	67730160	67736906	67730160	67733553	67734459	67736906	2819	34,37,76,58	46,66,58,47	59,67,65,51	52,75,60,52	298	149	0.628932705580933	0.820056366211466	0.27,0.219,0.396,0.382	0.362,0.309,0.351,0.329	-0.021
2820	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65947896	65948403	65947896	65948008	65948261	65948403	2820	15,25,34,26	159,254,327,174	23,33,41,30	244,301,265,272	298	149	0.61455255424696	0.810035322475192	0.045,0.047,0.049,0.07	0.045,0.052,0.072,0.052	-0.002
2821	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65948690	65950544	65948690	65948790	65950479	65950544	2821	130,165,265,132	49,77,123,77	206,223,157,185	81,101,104,98	298	149	0.546727191996523	0.758128372901845	0.57,0.517,0.519,0.462	0.56,0.525,0.43,0.486	0.017
2822	"ENSMUSG00000022212"	"Cpne6"	chr14	+	55513387	55513717	55513387	55513462	55513633	55513717	2822	25,40,69,39	583,575,892,774	51,73,78,77	743,953,797,829	298	149	0.0135334578318621	0.106868984295095	0.021,0.034,0.037,0.025	0.033,0.037,0.047,0.044	-0.011
2823	"ENSMUSG00000022212"	"Cpne6"	chr14	+	55515522	55515782	55515522	55515656	55515727	55515782	2823	63,112,242,87	570,530,932,805	163,203,197,200	652,929,804,739	220	149	0.00189118391423915	0.0444674896008926	0.07,0.125,0.15,0.068	0.145,0.129,0.142,0.155	-0.04
2824	"ENSMUSG00000022212"	"Cpne6"	chr14	+	55515862	55516385	55515862	55515914	55516251	55516385	2824	103,136,272,101	581,562,943,862	243,309,248,274	689,973,817,800	298	149	0.000111750294535695	0.020144853094968	0.081,0.108,0.126,0.055	0.15,0.137,0.132,0.146	-0.049
2825	"ENSMUSG00000039263"	"Npepl1"	chr2	+	174120543	174121124	174120543	174120667	174120947	174121124	2825	29,27,48,24	37,39,75,46	30,53,50,42	49,56,43,59	298	149	0.122567454216564	0.349847841568589	0.282,0.257,0.242,0.207	0.234,0.321,0.368,0.262	-0.049
2826	"ENSMUSG00000039176"	"Polg"	chr7	-	79449381	79450037	79449381	79449534	79449948	79450037	2826	127,128,207,193	0,0,0,1	212,211,162,172	0,1,0,1	298	149	0.999202115572178	0.999202115572178	1.0,1.0,1.0,0.99	1.0,0.991,1.0,0.989	0.003
2827	"ENSMUSG00000039176"	"Polg"	chr7	-	79451859	79452229	79451859	79452028	79452106	79452229	2827	45,53,74,36	104,140,190,167	74,81,64,81	169,169,172,152	227	149	0.0310829971486638	0.165449654114147	0.221,0.199,0.204,0.124	0.223,0.239,0.196,0.259	-0.042
2828	"ENSMUSG00000039176"	"Polg"	chr7	-	79454038	79454711	79454038	79454174	79454593	79454711	2828	41,44,89,31	53,69,118,66	74,58,103,65	106,97,72,70	298	149	0.195777429256783	0.436143353053172	0.279,0.242,0.274,0.19	0.259,0.23,0.417,0.317	-0.059
2829	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25245136	25245395	25245136	25245245	25245315	25245395	2829	10,18,31,12	91,106,126,113	33,22,21,23	182,141,113,97	219	149	0.380869188552864	0.620687117262989	0.07,0.104,0.143,0.067	0.11,0.096,0.112,0.139	-0.018
2830	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25247309	25247608	25247309	25247400	25247483	25247608	2830	5,15,19,4	68,74,100,102	16,14,15,13	105,68,86,83	232	149	0.227877572043262	0.471816155516238	0.045,0.115,0.109,0.025	0.089,0.117,0.101,0.091	-0.026
2833	"ENSMUSG00000032590"	"Apeh"	chr9	-	108088260	108089569	108088260	108088349	108089517	108089569	2833	8,14,24,6	86,81,109,134	13,26,4,18	128,110,136,124	298	149	0.84058892165693	0.958243020303684	0.044,0.08,0.099,0.022	0.048,0.106,0.014,0.068	0.002
2834	"ENSMUSG00000032590"	"Apeh"	chr9	-	108091242	108091889	108091242	108091303	108091767	108091889	2834	6,6,11,9	66,61,91,93	15,11,6,19	100,83,78,100	298	149	0.125323599343294	0.351895132527796	0.043,0.047,0.057,0.046	0.07,0.062,0.037,0.087	-0.016
2835	"ENSMUSG00000032590"	"Apeh"	chr9	-	108091970	108092179	108091970	108092011	108092087	108092179	2835	23,10,10,5	78,90,79,141	28,32,17,26	109,101,103,119	225	149	0.0341646270291784	0.175296302631686	0.163,0.069,0.077,0.023	0.145,0.173,0.099,0.126	-0.053
2836	"ENSMUSG00000032590"	"Apeh"	chr9	-	108092275	108092717	108092275	108092413	108092553	108092717	2836	8,5,4,7	82,91,120,111	15,9,9,11	103,101,91,102	289	149	0.0155080462112516	0.113950426508762	0.048,0.028,0.017,0.031	0.07,0.044,0.049,0.053	-0.023
2837	"ENSMUSG00000032590"	"Apeh"	chr9	-	108092806	108093074	108092806	108092882	108092980	108093074	2837	7,2,6,3	68,78,93,81	5,0,11,6	105,78,74,86	247	149	0.885955838842017	0.98829397204159	0.058,0.015,0.037,0.022	0.028,0.0,0.082,0.04	-0.004
2838	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	45980314	45980639	45980314	45980492	45980572	45980639	2838	29,51,55,72	140,186,234,247	56,71,52,39	164,224,203,164	229	149	0.226247519095171	0.470021718822151	0.119,0.151,0.133,0.159	0.182,0.171,0.143,0.134	-0.017
2840	"ENSMUSG00000035623"	"Rsf1"	chr7	+	97669768	97670882	97669768	97669873	97670802	97670882	2840	0,0,1,0	65,71,116,102	1,0,0,1	70,98,107,79	298	149	0.455953142568217	0.684562630485541	0.0,0.0,0.004,0.0	0.007,0.0,0.0,0.006	-0.002
2841	"ENSMUSG00000064127"	"Med14"	chrX	-	12706298	12706692	12706298	12706445	12706531	12706692	2841	3,5,2,0	196,176,257,234	3,5,8,2	233,271,270,274	235	149	0.27165389714219	0.517654783560593	0.01,0.018,0.005,0.0	0.008,0.012,0.018,0.005	-0.003
2842	"ENSMUSG00000030214"	"Plbd1"	chr6	-	136616926	136617402	136616926	136617067	136617201	136617402	2842	0,0,0,1	1,1,4,1	0,1,0,0	0,0,1,1	283	149	0.717843432089589	0.876149729430958	0.0,0.0,0.0,0.345	NA,1.0,0.0,0.0	-0.247
2843	"ENSMUSG00000030744"	"Rps3"	chr7	-	99482260	99482700	99482260	99482354	99482569	99482700	2843	35,36,25,48	1758,1977,2504,2948	34,30,23,22	2058,2363,2184,1667	298	149	0.157367034718393	0.390956455229792	0.01,0.009,0.005,0.008	0.008,0.006,0.005,0.007	0.002
2844	"ENSMUSG00000079334"	"Nat6"	chr9	+	107579099	107580935	107579099	107579385	107580456	107580935	2844	23,19,47,30	0,1,1,1	36,30,25,21	0,2,1,0	298	149	0.999202115572178	0.999202115572178	1.0,0.905,0.959,0.938	1.0,0.882,0.926,1.0	-0.002
2845	"ENSMUSG00000033685"	"Ucp2"	chr7	+	100494213	100496948	100494213	100494375	100496725	100496948	2845	1,0,5,1	166,173,240,294	5,7,11,4	204,192,197,172	298	149	0.00133939310235798	0.0364364114455639	0.003,0.0,0.01,0.002	0.012,0.018,0.027,0.011	-0.013
2847	"ENSMUSG00000064307"	"Lrrc51"	chr7	-	101912988	101913583	101912988	101913212	101913434	101913583	2847	13,9,17,8	9,8,9,12	16,23,11,6	4,11,3,4	298	149	0.0262769509536012	0.148335856740162	0.419,0.36,0.486,0.25	0.667,0.511,0.647,0.429	-0.185
2848	"ENSMUSG00000064307"	"Lrrc51"	chr7	-	101915561	101915767	101915561	101915630	101915729	101915767	2848	42,59,98,69	0,2,0,3	70,76,59,47	1,0,1,2	248	149	0.945415854887412	0.999202115572178	1.0,0.947,1.0,0.933	0.977,1.0,0.973,0.934	-0.001
2850	"ENSMUSG00000070425"	"Xntrpc"	chr7	+	102082040	102083018	102082040	102082441	102082972	102083018	2850	95,107,166,146	3,3,0,0	123,146,158,136	0,0,0,0	298	149	0.00617471648935919	0.0755494723403948	0.941,0.947,1.0,1.0	1.0,1.0,1.0,1.0	-0.028
2851	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107751718	107751953	107751718	107751791	107751875	107751953	2851	5,5,9,12	503,569,927,514	27,12,14,13	679,782,763,738	233	149	0.0785060568230841	0.280091977625648	0.006,0.006,0.006,0.015	0.025,0.01,0.012,0.011	-0.006
2852	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107756908	107760391	107756908	107756992	107760321	107760391	2852	376,440,695,381	4,10,17,9	554,704,653,566	12,16,25,18	298	149	0.125145042463958	0.351759038277072	0.979,0.957,0.953,0.955	0.958,0.957,0.929,0.94	0.015
2853	"ENSMUSG00000027582"	"Zgpat"	chr2	+	181379773	181382314	181379773	181380179	181382193	181382314	2853	135,133,261,125	2,0,8,0	205,225,214,214	1,3,2,0	298	149	0.999202115572178	0.999202115572178	0.971,1.0,0.942,1.0	0.99,0.974,0.982,1.0	-0.008
2855	"ENSMUSG00000022580"	"Rhpn1"	chr15	+	75711790	75712451	75711790	75711898	75712256	75712451	2855	16,13,11,6	20,15,22,29	18,26,20,16	25,23,24,33	298	149	0.140917683238474	0.373570015173366	0.286,0.302,0.2,0.094	0.265,0.361,0.294,0.195	-0.058
2856	"ENSMUSG00000022580"	"Rhpn1"	chr15	+	75711790	75712451	75711790	75711898	75712291	75712451	2856	18,13,15,9	1,2,0,1	23,20,23,18	1,0,1,1	298	149	0.348909595073368	0.5903952096861	0.9,0.765,1.0,0.818	0.92,1.0,0.92,0.9	-0.064
2857	"ENSMUSG00000022580"	"Rhpn1"	chr15	+	75713218	75713611	75713218	75713365	75713449	75713611	2857	0,7,10,4	32,20,39,20	4,3,1,2	31,48,35,33	233	149	0.0417120985407174	0.19581512926059	0.0,0.183,0.141,0.113	0.076,0.038,0.018,0.037	0.067
2858	"ENSMUSG00000030890"	"Ilk"	chr7	+	105740770	105741043	105740770	105740867	105740959	105741043	2858	10,8,30,7	610,629,1064,1034	18,51,10,13	743,818,726,718	241	149	0.198165148011221	0.43813455455629	0.01,0.008,0.017,0.004	0.015,0.037,0.008,0.011	-0.008
2859	"ENSMUSG00000030890"	"Ilk"	chr7	+	105741373	105741707	105741373	105741483	105741579	105741707	2859	53,50,99,52	541,536,868,863	66,104,84,79	675,736,632,662	245	149	0.0256705347859627	0.146132896971038	0.056,0.054,0.065,0.035	0.056,0.079,0.075,0.068	-0.017
2860	"ENSMUSG00000036862"	"Dchs1"	chr7	-	105757265	105757741	105757265	105757396	105757586	105757741	2860	3,4,4,10	30,33,59,57	1,5,6,11	32,60,50,64	298	149	0.999202115572178	0.999202115572178	0.048,0.057,0.033,0.081	0.015,0.04,0.057,0.079	0.007
2861	"ENSMUSG00000031570"	"Ppapdc1b"	chr8	+	25721661	25722600	25721661	25721786	25722429	25722600	2861	75,108,156,93	60,61,102,72	117,190,152,134	97,86,85,51	298	149	0.160092822751035	0.392927888041868	0.385,0.47,0.433,0.392	0.376,0.525,0.472,0.568	-0.065
2862	"ENSMUSG00000031570"	"Ppapdc1b"	chr8	+	25721661	25722600	25721661	25721786	25722471	25722600	2862	96,132,202,123	4,4,6,6	124,232,195,149	4,1,6,9	298	149	0.446140791903095	0.677732978261781	0.923,0.943,0.944,0.911	0.939,0.991,0.942,0.892	-0.011
2863	"ENSMUSG00000028114"	"Mettl14"	chr3	-	123368296	123371485	123368296	123369690	123371274	123371485	2863	7,8,25,16	68,79,120,100	12,13,6,9	88,97,104,101	298	149	0.0883816511452343	0.298650361186149	0.049,0.048,0.094,0.074	0.064,0.063,0.028,0.043	0.017
2864	"ENSMUSG00000030802"	"Bckdk"	chr7	+	127905221	127905480	127905221	127905290	127905369	127905480	2864	2,1,2,1	176,149,250,242	2,1,1,3	207,233,189,176	228	149	0.677199498782402	0.852886560180538	0.007,0.004,0.005,0.003	0.006,0.003,0.003,0.011	-0.001
2865	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109519584	109519993	109519584	109519648	109519917	109519993	2865	16,10,25,13	1543,1523,2198,2247	8,16,18,19	1758,2137,1941,1513	298	149	0.899940611020704	0.996676215959231	0.005,0.003,0.006,0.003	0.002,0.004,0.005,0.006	0.0
2866	"ENSMUSG00000030751"	"Psma1"	chr7	-	114274025	114274460	114274025	114274127	114274415	114274460	2866	25,22,28,15	739,785,1006,800	34,32,21,18	687,962,951,758	298	149	0.426475766735507	0.66228627698386	0.017,0.014,0.014,0.009	0.024,0.016,0.011,0.012	-0.002
2867	"ENSMUSG00000070284"	"Gmppb"	chr9	+	108050848	108051242	108050848	108050976	108051059	108051242	2867	13,19,30,11	43,59,78,44	17,20,17,27	67,78,52,75	232	149	0.649405560011884	0.831339959118261	0.163,0.171,0.198,0.138	0.14,0.141,0.174,0.188	0.007
2868	"ENSMUSG00000030929"	"Eri2"	chr7	-	119786738	119787485	119786738	119786827	119787403	119787485	2868	7,11,21,21	16,14,38,15	19,15,10,14	28,30,32,22	298	149	0.201257706302982	0.440648451694951	0.179,0.282,0.216,0.412	0.253,0.2,0.135,0.241	0.065
2869	"ENSMUSG00000030929"	"Eri2"	chr7	-	119790233	119791228	119790233	119790390	119791100	119791228	2869	7,14,22,11	23,21,17,26	12,16,9,10	24,26,32,15	298	149	0.411504247208711	0.651849727271444	0.132,0.25,0.393,0.175	0.2,0.235,0.123,0.25	0.035
2872	"ENSMUSG00000030871"	"Ears2"	chr7	-	122044301	122044666	122044301	122044432	122044512	122044666	2872	3,8,1,1	13,17,28,22	2,5,6,3	21,18,34,15	229	149	0.592808802037276	0.794328543463228	0.131,0.234,0.023,0.029	0.058,0.153,0.103,0.115	-0.003
2873	"ENSMUSG00000030871"	"Ears2"	chr7	-	122046623	122048574	122046623	122046732	122048101	122048574	2873	13,10,22,14	20,30,28,29	5,11,14,8	19,32,31,22	298	149	0.10025738502873	0.3189364342561	0.245,0.143,0.282,0.194	0.116,0.147,0.184,0.154	0.066
2874	"ENSMUSG00000000131"	"Xpo6"	chr7	-	126107070	126108623	126107070	126107232	126108451	126108623	2874	5,6,2,6	326,316,494,328	5,9,8,4	398,452,394,370	298	149	0.457019775296918	0.685402924238971	0.008,0.009,0.002,0.009	0.006,0.01,0.01,0.005	-0.001
2875	"ENSMUSG00000073838"	"Tufm"	chr7	+	126489551	126489911	126489551	126489703	126489791	126489911	2875	8,15,28,10	345,362,431,544	7,21,23,8	400,486,385,362	237	149	0.894342133577305	0.994367240622135	0.014,0.025,0.039,0.011	0.011,0.026,0.036,0.014	0.001
2876	"ENSMUSG00000034218"	"Atm"	chr9	-	53533659	53533966	53533659	53533772	53533864	53533966	2876	1,0,0,0	12,13,10,7	0,0,0,0	6,5,15,10	241	149	0.31354971313335	0.558891512401173	0.049,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.012
2879	"ENSMUSG00000053877"	"Srcap"	chr7	+	127519580	127519832	127519580	127519602	127519659	127519832	2879	98,79,129,84	5,1,5,8	103,125,82,122	6,6,6,6	206	149	0.701565027518931	0.868028613429711	0.934,0.983,0.949,0.884	0.925,0.938,0.908,0.936	0.011
2881	"ENSMUSG00000030805"	"Stx4a"	chr7	+	127846019	127846276	127846019	127846128	127846199	127846276	2881	12,29,28,18	182,203,333,234	16,15,26,21	228,261,261,253	220	149	0.358245842556372	0.600183865100638	0.043,0.088,0.054,0.05	0.045,0.037,0.063,0.053	0.009
2882	"ENSMUSG00000030805"	"Stx4a"	chr7	+	127848568	127849019	127848568	127848667	127848750	127849019	2882	7,18,19,16	22,24,19,24	22,36,38,21	22,25,30,13	232	149	0.00344097972869561	0.0567342023560545	0.17,0.325,0.391,0.3	0.391,0.48,0.449,0.509	-0.161
2883	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248017	128248472	128248017	128248292	128248419	128248472	2883	9,9,8,14	18,47,49,46	11,18,12,12	46,52,42,26	276	149	0.298464303056933	0.544007712921067	0.213,0.094,0.081,0.141	0.114,0.157,0.134,0.199	-0.019
2884	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248419	128248720	128248419	128248472	128248577	128248720	2884	11,17,10,13	90,140,152,186	19,15,18,10	122,144,146,120	254	149	0.197809996443668	0.438065708749941	0.067,0.066,0.037,0.039	0.084,0.058,0.067,0.047	-0.012
2885	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248419	128248720	128248419	128248472	128248643	128248720	2885	38,62,44,47	2,3,5,1	58,63,53,37	2,4,0,0	298	149	0.112681092351751	0.338742137940267	0.905,0.912,0.815,0.959	0.935,0.887,1.0,1.0	-0.058
2886	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248577	128248974	128248577	128248720	128248886	128248974	2886	1,4,2,2	104,135,185,190	6,7,7,6	140,177,141,119	298	149	0.00131545491033425	0.0364364114455639	0.005,0.015,0.005,0.005	0.021,0.019,0.024,0.025	-0.015
2887	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248886	128249195	128248886	128248974	128249089	128249195	2887	4,2,6,3	120,164,184,240	23,10,7,7	153,184,184,134	264	149	0.0169529009077285	0.118403738723408	0.018,0.007,0.018,0.007	0.078,0.03,0.021,0.029	-0.027
2888	"ENSMUSG00000030846"	"Tial1"	chr7	-	128443806	128444404	128443806	128443946	128444280	128444404	2888	287,414,613,306	196,216,289,212	446,728,619,495	248,315,338,253	298	149	0.173371074262641	0.410644030819281	0.423,0.489,0.515,0.419	0.473,0.536,0.478,0.495	-0.034
2889	"ENSMUSG00000040331"	"Nsmce4a"	chr7	-	130533576	130533861	130533576	130533666	130533769	130533861	2889	16,11,18,8	105,126,159,151	12,9,22,11	127,150,137,86	252	149	0.726456110835612	0.88284823537056	0.083,0.049,0.063,0.03	0.053,0.034,0.087,0.07	-0.005
2890	"ENSMUSG00000046519"	"Golph3l"	chr3	+	95617043	95619241	95617043	95617242	95617862	95619241	2890	165,185,209,202	0,0,4,0	180,198,183,154	1,1,0,0	298	149	0.872292652868262	0.979517995579643	1.0,1.0,0.963,1.0	0.989,0.99,1.0,1.0	-0.004
2891	"ENSMUSG00000025468"	"Caly"	chr7	-	140069879	140070664	140069879	140070033	140070311	140070664	2891	119,137,202,168	396,436,580,583	133,171,174,170	475,581,504,506	298	149	0.972391251156948	0.999202115572178	0.131,0.136,0.148,0.126	0.123,0.128,0.147,0.144	-0.0
