	GeneID	chr	strand	1stExonStart	1stExonEnd	2ndExonStart	2ndExonEnd	upstreamEE	downstreamES
7137	ENSMUSG00000033769	chr6	-	85003047	85003093	85003194	85003285	84989529	85004988
7138	ENSMUSG00000033769	chr6	-	85003047	85003285	85011317	85011483	84989529	85069295
7139	ENSMUSG00000033769	chr6	-	85003194	85003285	85004988	85005036	85003093	85069295
7140	ENSMUSG00000033769	chr6	-	85004988	85005036	85011317	85011483	84989529	85069295
7141	ENSMUSG00000033720	chr6	-	85236839	85236955	85256342	85256433	85234848	85267871
7142	ENSMUSG00000033720	chr6	-	85256342	85256433	85267871	85267937	85236955	85269097
7143	ENSMUSG00000033720	chr6	-	85299539	85299617	85319521	85319590	85289788	85333307
7146	ENSMUSG00000001158	chr6	-	86680906	86680986	86681590	86681703	86676286	86682855
7156	ENSMUSG00000025968	chr1	-	63166290	63166367	63169228	63169336	63165030	63170049
7157	ENSMUSG00000025968	chr1	-	63169228	63169336	63170049	63170141	63166367	63170848
7158	ENSMUSG00000025968	chr1	-	63169228	63169336	63170848	63170914	63166367	63176427
7159	ENSMUSG00000025968	chr1	-	63169228	63169336	63170848	63170914	63166367	63176585
7160	ENSMUSG00000025968	chr1	-	63170049	63170141	63170848	63170914	63169336	63176427
7166	ENSMUSG00000030091	chr6	-	91031621	91031713	91034723	91034882	91030258	91036352
7167	ENSMUSG00000030020	chr6	-	92425579	92425693	92458474	92458658	92422468	92534615
7168	ENSMUSG00000030022	chr6	-	92816469	92816643	92823346	92823514	92807185	92849291
7169	ENSMUSG00000030022	chr6	-	92863326	92863446	92869934	92870099	92860204	92872287
7170	ENSMUSG00000045095	chr6	-	93785444	93785646	93792346	93792553	93773689	93815705
7171	ENSMUSG00000045095	chr6	-	93792346	93792553	93815705	93815825	93785646	93913323
7172	ENSMUSG00000045095	chr6	-	93792346	93792553	93815705	93815825	93785646	93943203
7173	ENSMUSG00000045095	chr6	-	93815705	93815825	93943203	93943320	93792553	94283009
7174	ENSMUSG00000035513	chr2	-	29200873	29200948	29204897	29204924	29198915	29227577
7175	ENSMUSG00000035513	chr2	-	29204897	29204924	29207391	29207590	29197149	29227577
7176	ENSMUSG00000035513	chr2	-	29207417	29207590	29227577	29228221	29204924	29247827
7177	ENSMUSG00000030313	chr6	-	149054899	149055087	149068049	149068716	149045019	149080805
7178	ENSMUSG00000030313	chr6	-	149068049	149068716	149080805	149080915	149055087	149101182
7179	ENSMUSG00000040387	chr4	-	24632642	24632701	24682054	24682270	24629352	24708952
7180	ENSMUSG00000040387	chr4	-	24649539	24650266	24708952	24709051	24632701	24743857
7181	ENSMUSG00000040387	chr4	-	24682054	24682270	24743857	24743965	24650266	24792616
7182	ENSMUSG00000040387	chr4	-	24708952	24709051	24743857	24743965	24682270	24792616
7183	ENSMUSG00000040387	chr4	-	24743857	24743965	24792616	24792797	24682270	24800805
7184	ENSMUSG00000040387	chr4	-	24743857	24743965	24792616	24792797	24709051	24800805
7185	ENSMUSG00000040387	chr4	-	24792616	24792797	24800805	24800890	24743965	24850737
7188	ENSMUSG00000030067	chr6	-	98954320	98954404	98966026	98966114	98945735	98978132
7189	ENSMUSG00000030067	chr6	-	99260344	99260419	99308343	99308438	99163029	99435215
7190	ENSMUSG00000030067	chr6	-	99308343	99308438	99435215	99435345	99260419	99520596
7191	ENSMUSG00000030068	chr6	-	99308343	99308438	99435215	99435345	99260419	99632256
7202	ENSMUSG00000005362	chr6	-	106784416	106784479	106790831	106790991	106783509	106794187
7203	ENSMUSG00000005362	chr6	-	106790831	106790991	106794187	106794337	106784479	106794994
7207	ENSMUSG00000051169	chr6	-	113416306	113416446	113416788	113416912	113415722	113417140
7208	ENSMUSG00000042446	chr4	-	126906520	126906636	126907085	126907236	126906147	126910789
7210	ENSMUSG00000030316	chr6	-	115012157	115012323	115016082	115016228	115010869	115025273
7212	ENSMUSG00000000441	chr6	-	115634977	115635080	115637598	115637711	115634710	115644409
7213	ENSMUSG00000059900	chr6	-	115738947	115739022	115741540	115741672	115736436	115742309
7215	ENSMUSG00000030126	chr6	-	116042870	116043805	116133766	116134457	116024937	116138194
7216	ENSMUSG00000030126	chr6	-	116133766	116134457	116138194	116138250	116043805	116193257
7221	ENSMUSG00000030138	chr6	-	118416462	118416542	118417387	118417578	118413919	118418408
7222	ENSMUSG00000072623	chr6	-	118466827	118466920	118467238	118467365	118465898	118477306
7223	ENSMUSG00000031987	chr8	-	124911740	124911808	124914016	124914153	124910763	124915660
7224	ENSMUSG00000031987	chr8	-	124914016	124914153	124915660	124915780	124911808	124948232
7227	ENSMUSG00000030172	chr6	-	119796906	119797323	119824385	119825209	119783463	119847876
7228	ENSMUSG00000030172	chr6	-	119796906	119797323	119824385	119824619	119783463	119847876
7233	ENSMUSG00000045962	chr6	-	119952684	119952969	119953770	119954232	119951995	119956070
7236	ENSMUSG00000035642	chr7	-	97558130	97558226	97565150	97565300	97550741	97575587
7237	ENSMUSG00000035642	chr7	-	97558130	97558226	97569686	97569774	97550741	97575587
7238	ENSMUSG00000035642	chr7	-	97568451	97568615	97569686	97569774	97565300	97575587
7243	ENSMUSG00000030127	chr6	-	124962621	124962697	124964723	124964928	124962446	124965284
7244	ENSMUSG00000030127	chr6	-	124962621	124962697	124964723	124964928	124962446	124965401
7246	ENSMUSG00000030350	chr6	-	127697684	127697835	127703876	127703992	127690731	127711141
7247	ENSMUSG00000029238	chr5	-	76231395	76231548	76235765	76235855	76230359	76236281
7248	ENSMUSG00000055026	chr7	-	57323647	57323715	57381588	57381737	57179737	57386720
7249	ENSMUSG00000054237	chr19	-	38213360	38213445	38214373	38214457	38207308	38215830
7252	ENSMUSG00000030279	chr6	-	143029572	143029660	143030121	143030211	143029246	143030777
7253	ENSMUSG00000030279	chr6	-	143047042	143047138	143050124	143050239	143041543	143061752
7254	ENSMUSG00000030279	chr6	-	143072542	143072694	143073662	143073787	143067141	143078262
7255	ENSMUSG00000041540	chr6	-	144587751	144587823	144625606	144625686	144434490	144781813
7260	ENSMUSG00000030306	chr6	-	148271375	148271519	148284856	148284970	148262891	148294514
7261	ENSMUSG00000030306	chr6	-	148284856	148284970	148294514	148294682	148271519	148305997
7262	ENSMUSG00000030306	chr6	-	148294514	148294682	148305997	148306119	148284970	148325116
7263	ENSMUSG00000030306	chr6	-	148305997	148306119	148325116	148325306	148294682	148335642
7264	ENSMUSG00000068250	chr6	-	149169302	149169404	149169447	149169504	149166917	149170832
7265	ENSMUSG00000068250	chr6	-	149183393	149183538	149184991	149185124	149171050	149188235
7266	ENSMUSG00000068250	chr6	-	149183393	149183538	149184991	149185124	149171050	149188471
7269	ENSMUSG00000021541	chr13	-	56826849	56826973	56831269	56831450	56822641	56860889
7270	ENSMUSG00000021541	chr13	-	56826849	56826973	56831285	56831450	56822641	56860889
7271	ENSMUSG00000021541	chr13	-	56831285	56831450	56860889	56861072	56822641	56887338
7273	ENSMUSG00000019254	chr7	-	4482972	4483013	4483102	4483185	4482893	4483340
7274	ENSMUSG00000019254	chr7	-	4482972	4483013	4483102	4483188	4482893	4483340
7276	ENSMUSG00000002679	chr12	-	81579569	81579685	81582632	81582715	81574552	81588982
7279	ENSMUSG00000025871	chr13	-	54553197	54553304	54556526	54556651	54553037	54559197
7280	ENSMUSG00000025871	chr13	-	54553197	54553304	54556526	54556651	54553037	54565181
7281	ENSMUSG00000025871	chr13	-	54556526	54556651	54559197	54559324	54553304	54561692
7282	ENSMUSG00000025871	chr13	-	54556526	54556651	54561692	54561871	54553304	54564514
7283	ENSMUSG00000025871	chr13	-	54559197	54559324	54561692	54561871	54556651	54565181
7284	ENSMUSG00000025871	chr13	-	54559197	54559324	54561692	54561871	54556651	54564514
7285	ENSMUSG00000025871	chr13	-	54559197	54559324	54564514	54564621	54556651	54565181
7286	ENSMUSG00000025871	chr13	-	54559197	54559324	54561692	54561871	54556651	54564184
7287	ENSMUSG00000025871	chr13	-	54559197	54559324	54564509	54564621	54556651	54565181
7288	ENSMUSG00000025871	chr13	-	54561692	54561871	54564184	54564272	54559324	54564514
7289	ENSMUSG00000032503	chr9	-	112136453	112136681	112143308	112143538	112127460	112147422
7290	ENSMUSG00000032503	chr9	-	112136453	112136681	112143308	112143538	112127460	112176094
7291	ENSMUSG00000032503	chr9	-	112143308	112143538	112147422	112147482	112136681	112149334
7292	ENSMUSG00000032503	chr9	-	112147422	112147482	112149334	112149372	112143538	112176094
7293	ENSMUSG00000032503	chr9	-	112147422	112147482	112155417	112157798	112143538	112176094
7294	ENSMUSG00000032503	chr9	-	112149334	112149372	112155417	112155516	112143538	112157689
7295	ENSMUSG00000032503	chr9	-	112149334	112149372	112155417	112157798	112143538	112176094
7296	ENSMUSG00000031109	chrX	-	49168640	49168784	49286855	49286904	49080751	49288100
7297	ENSMUSG00000021196	chr13	-	6593100	6593253	6597858	6598011	6588653	6598738
7298	ENSMUSG00000041890	chr5	-	114739032	114739281	114743775	114743880	114733943	114745428
7299	ENSMUSG00000041890	chr5	-	114767095	114767208	114769616	114769750	114766557	114773313
7300	ENSMUSG00000000605	chr7	-	7295969	7296069	7296723	7296878	7295183	7298691
7301	ENSMUSG00000044948	chr19	-	47739923	47739966	47745276	47745340	47739834	47745443
7302	ENSMUSG00000044948	chr19	-	47739923	47739966	47745443	47745603	47739834	47746628
7303	ENSMUSG00000002475	chr18	-	10647969	10648018	10652187	10652361	10647891	10658779
7304	ENSMUSG00000008305	chr4	-	72145309	72145420	72157462	72157479	72141880	72158212
7312	ENSMUSG00000032182	chr9	-	21592060	21592218	21592527	21592588	21591980	21592726
7313	ENSMUSG00000032182	chr9	-	21592060	21592218	21592527	21592588	21591980	21592736
7314	ENSMUSG00000031703	chr8	-	85736124	85736168	85740227	85740378	85732451	85764234
7315	ENSMUSG00000031703	chr8	-	85810544	85810639	85831182	85831257	85780577	85835020
7316	ENSMUSG00000057133	chr2	-	161041984	161042129	161052387	161052905	161039343	161059918
7317	ENSMUSG00000057133	chr2	-	161041984	161042132	161059918	161059974	161039343	161108988
7332	ENSMUSG00000058230	chr7	-	16549062	16549207	16561457	16565329	16512485	16614471
7339	ENSMUSG00000025006	chr19	-	40340044	40340146	40340684	40340750	40337035	40344355
7340	ENSMUSG00000025006	chr19	-	40340044	40340146	40340684	40340750	40337035	40349898
7341	ENSMUSG00000025006	chr19	-	40340044	40340146	40344355	40344439	40337035	40349898
7342	ENSMUSG00000025006	chr19	-	40340684	40340750	40344355	40344439	40337035	40349898
7343	ENSMUSG00000025006	chr19	-	40340684	40340750	40344355	40344439	40340146	40349898
7344	ENSMUSG00000025006	chr19	-	40373475	40373617	40382520	40382633	40365166	40393387
7347	ENSMUSG00000030407	chr7	-	19144659	19144759	19144883	19145036	19143302	19146869
7350	ENSMUSG00000002981	chr7	-	19637468	19637713	19638931	19639017	19637171	19643051
7364	ENSMUSG00000026469	chr1	-	155307621	155307816	155308950	155309122	155293275	155312758
7365	ENSMUSG00000027201	chr2	-	125097562	125097634	125097976	125098075	125096120	125098449
7366	ENSMUSG00000027201	chr2	-	125097976	125098075	125098449	125098518	125096120	125098796
7367	ENSMUSG00000027201	chr2	-	125097976	125098075	125098449	125098518	125097634	125098796
7368	ENSMUSG00000027201	chr2	-	125097976	125098075	125098449	125098518	125097634	125100318
7369	ENSMUSG00000027201	chr2	-	125098449	125098518	125098796	125098847	125098075	125100318
7370	ENSMUSG00000027201	chr2	-	125109669	125109823	125110479	125110671	125109203	125113848
7373	ENSMUSG00000003123	chr7	-	25385179	25385325	25388117	25388653	25384965	25395500
7378	ENSMUSG00000018501	chr11	-	62433562	62433699	62438337	62438515	62423067	62457147
7379	ENSMUSG00000037622	chr4	-	133322171	133322255	133323827	133323974	133313806	133338995
7380	ENSMUSG00000003363	chr7	-	27541084	27541268	27541913	27541988	27539669	27542088
7381	ENSMUSG00000003363	chr7	-	27541685	27541828	27541913	27541988	27541268	27542743
7382	ENSMUSG00000003363	chr7	-	27541685	27541828	27542088	27542181	27541268	27542743
7383	ENSMUSG00000003363	chr7	-	27541913	27541988	27542088	27542181	27541268	27542743
7402	ENSMUSG00000036634	chr7	-	30901062	30901159	30901648	30901936	30900737	30906905
7403	ENSMUSG00000058239	chr7	-	30955105	30955152	30955289	30955440	30954802	30956148
7404	ENSMUSG00000058239	chr7	-	30955105	30955193	30955289	30955440	30954802	30955799
7405	ENSMUSG00000058239	chr7	-	30955289	30955440	30956148	30956267	30954802	30956695
7406	ENSMUSG00000058239	chr7	-	30955289	30955440	30956381	30956428	30954802	30956695
7407	ENSMUSG00000058239	chr7	-	30955289	30955440	30955799	30956000	30955193	30956148
7408	ENSMUSG00000058239	chr7	-	30956148	30956267	30956381	30956428	30954802	30956695
7409	ENSMUSG00000038056	chr5	-	25330795	25330900	25338412	25338581	25329575	25344907
7410	ENSMUSG00000059475	chr9	-	20473027	20473108	20478132	20478158	20471781	20486329
7411	ENSMUSG00000059475	chr9	-	20473027	20473108	20478132	20478254	20471781	20486329
7412	ENSMUSG00000059475	chr9	-	20473027	20473108	20478132	20478279	20471781	20486329
7413	ENSMUSG00000059475	chr9	-	20473027	20473108	20478132	20478254	20471781	20492385
7414	ENSMUSG00000059475	chr9	-	20474906	20475033	20476395	20476478	20473108	20486329
7415	ENSMUSG00000059475	chr9	-	20474906	20475033	20476395	20476478	20473108	20492385
7416	ENSMUSG00000059475	chr9	-	20474906	20475033	20486329	20486437	20473108	20492385
7417	ENSMUSG00000059475	chr9	-	20476395	20476478	20486329	20486437	20473108	20492385
7418	ENSMUSG00000059475	chr9	-	20476395	20476478	20478132	20478158	20475033	20486329
7419	ENSMUSG00000059475	chr9	-	20476395	20476478	20478132	20478254	20475033	20486329
7420	ENSMUSG00000059475	chr9	-	20476395	20476478	20478132	20478254	20475033	20492385
7421	ENSMUSG00000059475	chr9	-	20476395	20476478	20478132	20478279	20475033	20486329
7422	ENSMUSG00000059475	chr9	-	20478132	20478158	20486329	20486437	20476478	20492385
7423	ENSMUSG00000059475	chr9	-	20478132	20478254	20486329	20486437	20476478	20490680
7424	ENSMUSG00000059475	chr9	-	20478132	20478279	20486329	20486437	20476478	20492385
7425	ENSMUSG00000059475	chr9	-	20478132	20478279	20486329	20486425	20476478	20492385
7428	ENSMUSG00000066568	chr7	-	34347925	34347982	34351285	34351517	34345958	34353389
7429	ENSMUSG00000066568	chr7	-	34357765	34357942	34365614	34365737	34357496	34371054
7430	ENSMUSG00000066568	chr7	-	34365614	34365737	34371054	34371184	34357942	34375228
7431	ENSMUSG00000041491	chr19	-	15959531	15959700	15960942	15961109	15956403	15962371
7432	ENSMUSG00000031027	chr7	-	109312270	109312420	109320796	109320882	109279856	109321460
7433	ENSMUSG00000031660	chr8	-	88337080	88337137	88339408	88339520	88334216	88342734
7434	ENSMUSG00000031660	chr8	-	88337080	88337137	88339408	88339520	88334219	88342734
7435	ENSMUSG00000032017	chr9	-	42591349	42591553	42597853	42597961	42566412	42622058
7436	ENSMUSG00000032017	chr9	-	42675212	42675310	42687932	42688097	42671303	42808492
7437	ENSMUSG00000019806	chr10	-	13690523	13690639	13801847	13801949	13653749	13829242
7438	ENSMUSG00000019806	chr10	-	13801847	13801949	13829242	13829398	13690639	13844180
7439	ENSMUSG00000019806	chr10	-	13801847	13801949	13829242	13829398	13690639	13868617
7448	ENSMUSG00000043323	chr5	-	110371545	110371623	110374389	110374519	110371369	110376006
7449	ENSMUSG00000043323	chr5	-	110374389	110374519	110376006	110376078	110371623	110376252
7450	ENSMUSG00000043323	chr5	-	110381600	110381646	110396044	110396074	110379593	110416029
7451	ENSMUSG00000043323	chr5	-	110381600	110381646	110416029	110416065	110379593	110417842
7452	ENSMUSG00000043323	chr5	-	110396044	110396074	110416029	110416065	110381646	110417842
7453	ENSMUSG00000043323	chr5	-	110396044	110396074	110417842	110417947	110381646	110432900
7454	ENSMUSG00000040136	chr7	-	46175359	46175481	46178441	46178583	46169990	46179801
7455	ENSMUSG00000059923	chr11	-	115646709	115646878	115649770	115649893	115645954	115655357
7456	ENSMUSG00000059923	chr11	-	115655357	115655455	115699151	115699356	115649893	115708393
7460	ENSMUSG00000100826	chr7	-	59387666	59387712	59389534	59389580	59386344	59389960
7461	ENSMUSG00000100826	chr7	-	59388093	59388216	59389960	59390083	59387712	59391404
7462	ENSMUSG00000100826	chr7	-	59389534	59389580	59391404	59391450	59388216	59391830
7463	ENSMUSG00000100826	chr7	-	59389960	59390083	59391830	59391952	59389580	59393275
7464	ENSMUSG00000100826	chr7	-	59389960	59390083	59393701	59393824	59389580	59405044
7465	ENSMUSG00000100826	chr7	-	59405044	59405090	59406911	59406945	59393824	59407340
7466	ENSMUSG00000100826	chr7	-	59405474	59405592	59407340	59407459	59405090	59408781
7467	ENSMUSG00000100826	chr7	-	59673809	59673956	59676337	59676484	59669742	59676617
7468	ENSMUSG00000100826	chr7	-	59713879	59714026	59716408	59716555	59711505	59718937
7469	ENSMUSG00000100826	chr7	-	59944575	59944714	59946514	59946640	59940989	59955644
7470	ENSMUSG00000100826	chr7	-	59955644	59955724	59969161	59969314	59946640	59970283
7471	ENSMUSG00000100826	chr7	-	59956681	59956800	59969161	59969314	59955724	59970283
7472	ENSMUSG00000032507	chr9	-	113989119	113989194	113989309	113989436	113986536	113990617
7476	ENSMUSG00000033365	chr4	-	117895211	117895301	117895419	117895478	117894925	117895562
7478	ENSMUSG00000030615	chr7	-	90451542	90451657	90452706	90452900	90450935	90455423
7479	ENSMUSG00000005150	chr8	-	85076023	85076132	85076216	85076284	85075937	85079580
7480	ENSMUSG00000035310	chr5	-	100454434	100454508	100459585	100459802	100454137	100475688
7481	ENSMUSG00000035310	chr5	-	100459585	100459802	100475688	100475831	100454137	100485139
7482	ENSMUSG00000035310	chr5	-	100459585	100459802	100475688	100475831	100454508	100485139
7483	ENSMUSG00000047242	chrX	-	106209706	106209817	106216126	106216196	106208657	106218096
7489	ENSMUSG00000025586	chr7	-	81361585	81361809	81372011	81372200	81359981	81436202
7490	ENSMUSG00000025586	chr7	-	81361585	81361809	81372011	81372203	81359981	81436202
7492	ENSMUSG00000032492	chr9	-	110723709	110723851	110724398	110724493	110723627	110724726
7493	ENSMUSG00000032492	chr9	-	110726969	110727165	110727410	110727505	110726596	110727677
7495	ENSMUSG00000030557	chr7	-	67268066	67268204	67268268	67268400	67266162	67295374
7496	ENSMUSG00000030557	chr7	-	67268066	67268204	67268268	67268400	67266162	67316791
7497	ENSMUSG00000030557	chr7	-	67295374	67295578	67316791	67316982	67268204	67349848
7498	ENSMUSG00000030557	chr7	-	67295374	67295578	67316791	67316982	67268204	67349868
7499	ENSMUSG00000030557	chr7	-	67295374	67295578	67316791	67316982	67268400	67349848
7500	ENSMUSG00000030557	chr7	-	67295374	67295578	67316791	67316982	67268400	67349868
7502	ENSMUSG00000059146	chr7	-	78204102	78204144	78229486	78229561	78198951	78247154
7503	ENSMUSG00000039176	chr7	-	79456040	79456188	79456434	79456512	79455595	79456707
7504	ENSMUSG00000039176	chr7	-	79456434	79456512	79456707	79456828	79456148	79458173
7505	ENSMUSG00000039176	chr7	-	79456434	79456512	79456707	79456828	79456188	79458173
7506	ENSMUSG00000039176	chr7	-	79456707	79456828	79458173	79458410	79456512	79459173
7508	ENSMUSG00000047507	chr17	-	25245933	25246026	25246112	25246256	25245830	25246329
7509	ENSMUSG00000035247	chr12	-	51798653	51798768	51800714	51800813	51798011	51800895
7510	ENSMUSG00000025724	chr7	-	80923100	80923220	80935026	80935136	80916232	80947401
7511	ENSMUSG00000025724	chr7	-	80927736	80927886	80935026	80935136	80923220	80947401
7512	ENSMUSG00000062444	chr7	-	81460927	81461066	81462903	81463001	81460801	81463240
7517	ENSMUSG00000025104	chr7	-	81893798	81893945	81905559	81905636	81886083	81933938
7518	ENSMUSG00000025104	chr7	-	81900284	81900423	81905559	81905636	81899829	81933938
7519	ENSMUSG00000013160	chr8	-	105529173	105529253	105539320	105539492	105525701	105565782
7520	ENSMUSG00000030629	chr7	-	84620867	84620912	84632655	84632756	84617963	84633884
7521	ENSMUSG00000006423	chrX	-	36854282	36854421	36856816	36856893	36853419	36863623
7522	ENSMUSG00000006423	chrX	-	36854282	36854421	36856851	36856893	36853419	36863623
7537	ENSMUSG00000030619	chr7	-	89956254	89956413	89962255	89962361	89955604	89964728
7539	ENSMUSG00000036356	chr8	-	68401302	68401519	68460923	68461851	68388697	68556971
7543	ENSMUSG00000054808	chr7	-	28909902	28909988	28911489	28911575	28907064	28912239
7563	ENSMUSG00000064127	chrX	-	12719590	12719750	12723782	12723861	12717056	12728013
7570	ENSMUSG00000030706	chr7	-	100552578	100552681	100559747	100559917	100550629	100565193
7571	ENSMUSG00000030706	chr7	-	100559747	100559917	100565193	100565279	100552681	100571251
7572	ENSMUSG00000030706	chr7	-	100559747	100559917	100565193	100565427	100552681	100571251
7580	ENSMUSG00000052374	chr13	-	12294309	12294402	12296474	12296560	12291890	12300934
7581	ENSMUSG00000032119	chr9	-	44298872	44299025	44299212	44299324	44298411	44299562
7582	ENSMUSG00000033419	chr9	-	86792163	86792241	86792466	86792736	86792025	86793356
7583	ENSMUSG00000033419	chr9	-	86798537	86798699	86798829	86798844	86793464	86804454
7584	ENSMUSG00000033419	chr9	-	86824970	86825077	86835108	86835220	86821773	86836627
7592	ENSMUSG00000030894	chr7	-	105748882	105749071	105749224	105749423	105748651	105749536
7593	ENSMUSG00000030894	chr7	-	105751589	105751729	105751981	105752053	105750330	105752170
7594	ENSMUSG00000008575	chr4	-	82320473	82320556	82323571	82323710	82296811	82327728
7595	ENSMUSG00000008575	chr4	-	82320473	82320556	82323544	82323710	82310391	82327728
7596	ENSMUSG00000008575	chr4	-	82359731	82359800	82383607	82383661	82353643	82498237
7598	ENSMUSG00000007279	chr7	-	109829034	109829139	109830796	109830880	109825474	109831127
7599	ENSMUSG00000040028	chr8	-	4295335	4295561	4301684	4301838	4289924	4304926
7600	ENSMUSG00000038371	chr7	-	110341289	110341364	110347886	110347982	110340074	110348854
7601	ENSMUSG00000038371	chr7	-	110489220	110489358	110560257	110560346	110464707	110614706
7604	ENSMUSG00000029817	chr6	-	49248985	49249174	49250862	49251022	49246964	49252381
7605	ENSMUSG00000029817	chr6	-	49250862	49251022	49252381	49252515	49249174	49263837
7606	ENSMUSG00000005610	chr7	-	111075586	111075712	111076695	111076856	111075441	111076937
7607	ENSMUSG00000005610	chr7	-	111076279	111076393	111076937	111077076	111075712	111077224
7608	ENSMUSG00000005610	chr7	-	111077408	111077492	111077636	111077747	111077323	111078024
7609	ENSMUSG00000038296	chr7	-	111519989	111520175	111548675	111548790	111513635	111554438
7610	ENSMUSG00000038296	chr7	-	111556345	111556529	111616291	111616484	111554636	111779312
7611	ENSMUSG00000038296	chr7	-	111598956	111599123	111616291	111616484	111556529	111779312
7613	ENSMUSG00000051910	chr7	-	115801368	115801609	115943893	115943962	115777258	116038676
7614	ENSMUSG00000008683	chr7	-	118109932	118110018	118114784	118114864	118109193	118115108
7615	ENSMUSG00000030654	chr7	-	118126395	118126515	118127133	118127267	118122043	118129468
7621	ENSMUSG00000030980	chr7	-	118848448	118848574	118850620	118850689	118846094	118852402
7627	ENSMUSG00000030929	chr7	-	119787733	119787834	119792264	119792343	119786827	119792430
7628	ENSMUSG00000030929	chr7	-	119787733	119787834	119792264	119792348	119786827	119792430
7629	ENSMUSG00000030929	chr7	-	119791100	119791228	119792264	119792343	119790390	119792430
7630	ENSMUSG00000030929	chr7	-	119791100	119791228	119792264	119792348	119790390	119792430
7633	ENSMUSG00000057367	chr9	-	7819020	7819062	7819306	7819561	7818943	7820973
7634	ENSMUSG00000034951	chr7	-	121941169	121941235	121943777	121943894	121937140	121949744
7635	ENSMUSG00000034951	chr7	-	121943777	121943894	121949744	121949899	121941235	121951162
7636	ENSMUSG00000034951	chr7	-	121963137	121963260	121964200	121964283	121956128	121971279
7641	ENSMUSG00000030766	chr7	-	123283776	123283825	123285419	123285467	123280116	123286497
7642	ENSMUSG00000030766	chr7	-	123327238	123327343	123331225	123331265	123323686	123369753
7643	ENSMUSG00000030750	chr7	-	125472107	125472229	125486337	125486484	125471952	125491412
7650	ENSMUSG00000046182	chr7	-	125910163	125910331	125923422	125923534	125891730	125958434
7651	ENSMUSG00000046182	chr7	-	125923422	125923534	125958434	125958587	125910331	126020623
7652	ENSMUSG00000046182	chr7	-	125958434	125958587	126020623	126020671	125923534	126081859
7653	ENSMUSG00000000131	chr7	-	126115807	126115952	126120356	126120449	126113803	126124371
7654	ENSMUSG00000000131	chr7	-	126149233	126149360	126152825	126153279	126140674	126156723
7655	ENSMUSG00000000131	chr7	-	126149503	126149537	126151223	126153279	126149360	126156723
7656	ENSMUSG00000000131	chr7	-	126149503	126149537	126152825	126153279	126149360	126156723
7671	ENSMUSG00000030707	chr7	-	126702005	126702128	126702975	126703195	126701919	126704651
7672	ENSMUSG00000030707	chr7	-	126702005	126702128	126702975	126703174	126701919	126704651
7673	ENSMUSG00000030697	chr7	-	126787436	126787610	126788116	126788218	126787346	126788383
7677	ENSMUSG00000078812	chr11	-	69919150	69919336	69920340	69920434	69918021	69920800
7678	ENSMUSG00000078812	chr11	-	69919150	69919336	69920340	69920434	69918021	69921162
7679	ENSMUSG00000078812	chr11	-	69919448	69919478	69920340	69920434	69919336	69921162
7680	ENSMUSG00000060538	chr7	-	126896748	126896938	126897025	126897224	126891832	126898796
7681	ENSMUSG00000060538	chr7	-	126896748	126896938	126897025	126897227	126891832	126898796
7683	ENSMUSG00000042492	chr7	-	127200094	127200160	127200284	127200399	127199922	127203171
7684	ENSMUSG00000030806	chr7	-	127814912	127814987	127815063	127815163	127811236	127815345
7687	ENSMUSG00000070371	chr7	-	127933370	127933492	127934389	127934627	127933114	127935446
7688	ENSMUSG00000070371	chr7	-	127933370	127933492	127934389	127934627	127933114	127935501
7689	ENSMUSG00000070371	chr7	-	127933566	127933832	127934138	127934280	127933492	127934389
7690	ENSMUSG00000070371	chr7	-	127933566	127933832	127934389	127934627	127933492	127935501
7694	ENSMUSG00000030850	chr7	-	130418447	130418568	130504693	130504822	130394736	130507481
7695	ENSMUSG00000030850	chr7	-	130467255	130467437	130481682	130481715	130464230	130504693
7696	ENSMUSG00000030850	chr7	-	130481682	130481715	130504693	130504822	130467437	130507481
7697	ENSMUSG00000030850	chr7	-	130503721	130503850	130504693	130504822	130418568	130507481
7698	ENSMUSG00000030850	chr7	-	130503721	130503850	130504693	130504822	130481715	130507481
7699	ENSMUSG00000040177	chr7	-	131357459	131357666	131360888	131360961	131351102	131361732
7700	ENSMUSG00000030956	chr7	-	132771577	132771629	132779135	132779385	132760167	132813065
7701	ENSMUSG00000059119	chr7	-	143521400	143521430	143524160	143524280	143520440	143524693
7702	ENSMUSG00000059119	chr7	-	143529417	143529557	143541747	143541778	143527311	143549041
7703	ENSMUSG00000059119	chr7	-	143538216	143538316	143541747	143541778	143536039	143549041
7704	ENSMUSG00000059119	chr7	-	143540187	143540246	143541747	143541778	143538316	143549041
7707	ENSMUSG00000049571	chr7	-	139666958	139667057	139675966	139676066	139666380	139678489
7708	ENSMUSG00000049571	chr7	-	139666958	139667057	139675966	139676066	139666380	139679324
7709	ENSMUSG00000049571	chr7	-	139675966	139676066	139678489	139678600	139667057	139679324
7711	ENSMUSG00000025468	chr7	-	140071583	140071697	140072584	140072698	140070664	140073940
7712	ENSMUSG00000025466	chr7	-	140099878	140099952	140101089	140101188	140097039	140101331
7713	ENSMUSG00000025466	chr7	-	140101089	140101188	140101331	140101402	140099952	140101600
7729	ENSMUSG00000025512	chr7	-	141496600	141496681	141513733	141513889	141496413	141515401
7730	ENSMUSG00000025512	chr7	-	141513733	141513889	141515401	141515503	141496681	141522608
