	GeneID	chr	strand	shortSplice	longSplice	shareSplice
2684	ENSMUSG00000028078	chr3	-	86816430	86816433	86824635
2685	ENSMUSG00000042249	chr5	-	112969269	112969308	112973506
2691	ENSMUSG00000004896	chr3	-	87927715	87927755	87927923
2692	ENSMUSG00000004894	chr3	-	88024009	88024118	88024329
2694	ENSMUSG00000060036	chr15	-	80081031	80081211	80081614
2695	ENSMUSG00000040296	chr4	-	40228113	40228200	40229494
2696	ENSMUSG00000028066	chr3	-	88399235	88399304	88399710
2697	ENSMUSG00000028064	chr3	-	88451450	88451467	88451687
2698	ENSMUSG00000028064	chr3	-	88451450	88451497	88451687
2699	ENSMUSG00000028064	chr3	-	88451467	88451497	88451687
2700	ENSMUSG00000014778	chr8	-	105337429	105337481	105337674
2705	ENSMUSG00000031667	chr8	-	91131148	91131152	91131922
2708	ENSMUSG00000068922	chr3	-	88910810	88911014	88911286
2709	ENSMUSG00000068922	chr3	-	88912923	88912927	88913566
2710	ENSMUSG00000029209	chr5	-	69579686	69579692	69584973
2711	ENSMUSG00000029209	chr5	-	69579686	69582293	69584973
2712	ENSMUSG00000029209	chr5	-	69579692	69582293	69584973
2715	ENSMUSG00000059743	chr3	-	89094529	89094577	89094859
2722	ENSMUSG00000027953	chr3	-	89269211	89269298	89269826
2723	ENSMUSG00000028041	chr3	-	89340122	89340179	89340862
2724	ENSMUSG00000028041	chr3	-	89340122	89340179	89341507
2725	ENSMUSG00000028041	chr3	-	89344210	89344854	89345278
2726	ENSMUSG00000028041	chr3	-	89347228	89347485	89347868
2727	ENSMUSG00000032262	chr9	-	83785202	83785206	83788268
2730	ENSMUSG00000027947	chr3	-	89878892	89878895	89885901
2731	ENSMUSG00000060671	chr3	-	89946065	89946137	89946178
2732	ENSMUSG00000090733	chr3	-	90212740	90212753	90212933
2734	ENSMUSG00000027933	chr3	-	90392105	90392142	90392211
2735	ENSMUSG00000001017	chr3	-	90503279	90503282	90505394
2736	ENSMUSG00000001017	chr3	-	90503279	90503282	90506107
2737	ENSMUSG00000001017	chr3	-	90506261	90507258	90507544
2749	ENSMUSG00000028809	chr4	-	135324061	135324109	135324818
2750	ENSMUSG00000028809	chr4	-	135340604	135340607	135340846
2751	ENSMUSG00000028809	chr4	-	135340604	135340622	135340846
2752	ENSMUSG00000028809	chr4	-	135340607	135340622	135340846
2754	ENSMUSG00000068876	chr3	-	94778065	94778089	94778200
2755	ENSMUSG00000038733	chr1	-	181203160	181203224	181209002
2756	ENSMUSG00000038733	chr1	-	181203160	181203224	181209050
2758	ENSMUSG00000025537	chr5	-	129874336	129874338	129878930
2761	ENSMUSG00000015697	chr3	-	95340062	95340065	95340161
2763	ENSMUSG00000028108	chr3	-	95737054	95737057	95737632
2764	ENSMUSG00000028108	chr3	-	95737867	95737942	95738011
2765	ENSMUSG00000028108	chr3	-	95737888	95737942	95738011
2766	ENSMUSG00000028108	chr3	-	95737888	95737942	95738238
2767	ENSMUSG00000028108	chr3	-	95738113	95738116	95738238
2768	ENSMUSG00000028106	chr3	-	95786397	95786451	95787283
2769	ENSMUSG00000015748	chr3	-	95835467	95835525	95835643
2770	ENSMUSG00000015748	chr3	-	95840744	95840749	95844185
2771	ENSMUSG00000054312	chr3	-	95870615	95870642	95871321
2772	ENSMUSG00000054312	chr3	-	95870615	95870642	95871452
2773	ENSMUSG00000038543	chr3	-	95885068	95885071	95888140
2781	ENSMUSG00000029433	chr5	-	123523375	123523381	123524070
2782	ENSMUSG00000019790	chr10	-	9769534	9769710	9770449
2783	ENSMUSG00000019790	chr10	-	9778066	9778071	9789362
2784	ENSMUSG00000033285	chr3	-	100157435	100157442	100159765
2785	ENSMUSG00000033285	chr3	-	100159920	100159975	100161019
2788	ENSMUSG00000005611	chr7	-	110929562	110929578	110945832
2789	ENSMUSG00000033147	chr3	-	101880187	101880224	101883459
2799	ENSMUSG00000015937	chr13	-	56096231	56096234	56104301
2800	ENSMUSG00000015937	chr13	-	56096231	56096234	56104888
2801	ENSMUSG00000029510	chr5	-	138276338	138276369	138276583
2802	ENSMUSG00000029510	chr5	-	138278454	138278537	138278838
2803	ENSMUSG00000062127	chr3	-	105032752	105032760	105038864
2807	ENSMUSG00000003190	chr7	-	44994449	44994476	44996543
2808	ENSMUSG00000014599	chr3	-	107748284	107749169	107750310
2809	ENSMUSG00000086968	chr3	-	107894215	107894228	107894588
2810	ENSMUSG00000086968	chr3	-	107894208	107894228	107894588
2811	ENSMUSG00000086968	chr3	-	107894208	107894228	107894860
2812	ENSMUSG00000068762	chr3	-	107941284	107941326	107942132
2813	ENSMUSG00000048997	chr3	-	108207013	108207109	108207393
2814	ENSMUSG00000030780	chr7	-	128274703	128274723	128276085
2816	ENSMUSG00000040363	chrX	-	12048545	12048647	12048994
2817	ENSMUSG00000054792	chr9	-	110436233	110436248	110437346
2818	ENSMUSG00000054414	chr3	-	115939692	115946711	115954051
2819	ENSMUSG00000000339	chr3	-	116504446	116504468	116506834
2820	ENSMUSG00000000339	chr3	-	116506978	116506993	116507750
2821	ENSMUSG00000033439	chr3	-	116582724	116582883	116585195
2822	ENSMUSG00000033439	chr3	-	116582724	116582923	116585195
2823	ENSMUSG00000033439	chr3	-	116582883	116582923	116585195
2824	ENSMUSG00000033439	chr3	-	116588524	116588639	116589490
2825	ENSMUSG00000017978	chr6	-	23344363	23344372	23355823
2826	ENSMUSG00000039652	chr19	-	37088560	37088587	37105790
2827	ENSMUSG00000039652	chr19	-	37088560	37088587	37126331
2828	ENSMUSG00000028134	chr3	-	119720457	119720460	119720606
2829	ENSMUSG00000028134	chr3	-	119726205	119726220	119740314
2830	ENSMUSG00000032355	chr9	-	77230954	77231029	77239391
2833	ENSMUSG00000032826	chr3	-	126976932	126976947	126979255
2834	ENSMUSG00000032826	chr3	-	126976932	126976947	126981799
2835	ENSMUSG00000002028	chr9	-	44841080	44841084	44841562
2840	ENSMUSG00000037339	chr5	-	33600880	33608227	33610431
2844	ENSMUSG00000055897	chr2	-	173592221	173592333	173592801
2845	ENSMUSG00000055897	chr2	-	173615576	173616423	173645456
2846	ENSMUSG00000055897	chr2	-	173615576	173616423	173659322
2847	ENSMUSG00000036893	chr2	-	24863905	24863908	24877454
2848	ENSMUSG00000036893	chr2	-	24863905	24863929	24877454
2849	ENSMUSG00000036893	chr2	-	24863908	24863929	24877454
2853	ENSMUSG00000052430	chr3	-	141871400	141871405	141880356
2854	ENSMUSG00000028273	chr3	-	142277998	142278001	142282968
2855	ENSMUSG00000028273	chr3	-	142277998	142278001	142303942
2856	ENSMUSG00000028273	chr3	-	142312214	142312541	142314405
2857	ENSMUSG00000004591	chr3	-	142810434	142810487	142810690
2859	ENSMUSG00000028188	chr3	-	146489883	146489917	146493671
2860	ENSMUSG00000012117	chr4	-	133994304	133994329	133996821
2861	ENSMUSG00000012117	chr4	-	134000339	134000393	134000866
2862	ENSMUSG00000056752	chr11	-	66156973	66156978	66159856
2863	ENSMUSG00000028184	chr3	-	148821025	148821054	148821279
2864	ENSMUSG00000028184	chr3	-	148821025	148821054	148822954
2865	ENSMUSG00000028184	chr3	-	148821025	148821054	148822987
2866	ENSMUSG00000028184	chr3	-	148852662	148852860	148858732
2875	ENSMUSG00000038975	chr3	-	153908899	153908915	153909348
2876	ENSMUSG00000038975	chr3	-	153910326	153910366	153910690
2877	ENSMUSG00000062908	chr3	-	153938966	153939167	153941882
2884	ENSMUSG00000055436	chr3	-	158012403	158012448	158013951
2885	ENSMUSG00000055436	chr3	-	158012875	158012896	158013951
2886	ENSMUSG00000028176	chr3	-	158104485	158104502	158127214
2889	ENSMUSG00000028245	chr4	-	6437745	6437778	6437853
2892	ENSMUSG00000037364	chr5	-	137296092	137296113	137296217
2893	ENSMUSG00000037364	chr5	-	137296307	137296319	137296466
2894	ENSMUSG00000037364	chr5	-	137298880	137298883	137299557
2898	ENSMUSG00000048012	chr7	-	44738031	44738034	44739502
2900	ENSMUSG00000045205	chr4	-	11292686	11292688	11295935
2904	ENSMUSG00000049488	chr4	-	12075525	12075529	12075622
2905	ENSMUSG00000028218	chr4	-	12169033	12169058	12169957
2906	ENSMUSG00000028218	chr4	-	12169033	12169058	12170983
2913	ENSMUSG00000068551	chr6	-	48439357	48439454	48441946
2914	ENSMUSG00000028345	chr4	-	48459999	48460102	48462768
2915	ENSMUSG00000029217	chr5	-	72786778	72786819	72789139
2916	ENSMUSG00000040044	chr4	-	34578029	34578032	34579742
2917	ENSMUSG00000040044	chr4	-	34597441	34598756	34599703
2920	ENSMUSG00000037503	chr1	-	34819769	34819790	34819866
2921	ENSMUSG00000037503	chr1	-	34819963	34820009	34824019
2922	ENSMUSG00000037503	chr1	-	34819920	34819963	34828766
2923	ENSMUSG00000037503	chr1	-	34819920	34820009	34828766
2924	ENSMUSG00000037503	chr1	-	34819963	34820009	34828766
2935	ENSMUSG00000028430	chr4	-	41121500	41121586	41121778
2936	ENSMUSG00000041674	chr11	-	112672234	112672404	112672917
2938	ENSMUSG00000073888	chr4	-	41771213	41771235	41773464
2939	ENSMUSG00000073888	chr4	-	41771213	41771290	41773464
2940	ENSMUSG00000073888	chr4	-	41771235	41771290	41773464
2941	ENSMUSG00000073888	chr4	-	41771235	41771290	41773735
2942	ENSMUSG00000029415	chr5	-	92298258	92298261	92300061
2943	ENSMUSG00000028453	chr4	-	43003312	43003344	43003782
2944	ENSMUSG00000028453	chr4	-	43005008	43005033	43005210
2945	ENSMUSG00000028459	chr4	-	43449528	43449549	43450069
2946	ENSMUSG00000028459	chr4	-	43453172	43453211	43453640
2948	ENSMUSG00000051517	chr4	-	43496717	43496720	43496820
2949	ENSMUSG00000028467	chr4	-	43570190	43570448	43570671
2950	ENSMUSG00000028467	chr4	-	43570906	43570911	43571188
2952	ENSMUSG00000066196	chr4	-	43651791	43651809	43651927
2953	ENSMUSG00000028470	chr4	-	43654411	43654422	43654512
2954	ENSMUSG00000028470	chr4	-	43654585	43654614	43654715
2955	ENSMUSG00000028470	chr4	-	43654790	43654820	43654905
2959	ENSMUSG00000029053	chr4	-	155294398	155294435	155300929
2960	ENSMUSG00000042524	chr15	-	79735919	79735925	79737065
2982	ENSMUSG00000074643	chr2	-	156073992	156074035	156074175
2985	ENSMUSG00000010721	chr5	-	29323824	29323905	29346766
2986	ENSMUSG00000028382	chr4	-	59485731	59485746	59488110
2991	ENSMUSG00000040751	chr5	-	134606081	134606093	134606360
3001	ENSMUSG00000039137	chr4	-	63416590	63416593	63418087
3002	ENSMUSG00000039137	chr4	-	63429118	63429417	63431849
3011	ENSMUSG00000028399	chr4	-	76054600	76054603	76059668
3012	ENSMUSG00000028399	chr4	-	76085558	76085561	76102954
3013	ENSMUSG00000028399	chr4	-	76100630	76100752	76102954
3014	ENSMUSG00000023191	chr6	-	124845319	124845658	124845941
3015	ENSMUSG00000023191	chr6	-	124850983	124850985	124851078
3016	ENSMUSG00000023191	chr6	-	124854447	124854452	124854847
3017	ENSMUSG00000028402	chr4	-	81326957	81326960	81329426
3018	ENSMUSG00000028484	chr4	-	83462174	83462473	83463594
3019	ENSMUSG00000028484	chr4	-	83462174	83462553	83463594
3020	ENSMUSG00000028484	chr4	-	83462473	83462553	83463594
3022	ENSMUSG00000037996	chr4	-	87011760	87011772	87028245
3023	ENSMUSG00000025486	chr7	-	140878051	140878137	140881762
3024	ENSMUSG00000025486	chr7	-	140878051	140878145	140881762
3025	ENSMUSG00000025486	chr7	-	140878137	140878145	140881762
3026	ENSMUSG00000025486	chr7	-	140878051	140878137	140882157
3027	ENSMUSG00000025486	chr7	-	140878051	140878145	140882157
3028	ENSMUSG00000025486	chr7	-	140878137	140878145	140882157
3031	ENSMUSG00000020883	chr11	-	98095193	98097059	98098419
3032	ENSMUSG00000008489	chr4	-	91253567	91253570	91254140
3033	ENSMUSG00000008489	chr4	-	91253567	91253570	91263991
3034	ENSMUSG00000008489	chr4	-	91308851	91308854	91311572
3038	ENSMUSG00000028563	chr4	-	98375013	98375028	98380617
3039	ENSMUSG00000028563	chr4	-	98375013	98375028	98382963
3046	ENSMUSG00000040356	chr17	-	34846147	34846173	34846521
3047	ENSMUSG00000040356	chr17	-	34846995	34847324	34847407
3049	ENSMUSG00000034853	chr4	-	106753797	106753875	106754073
3050	ENSMUSG00000026860	chr2	-	30345939	30346453	30346610
3051	ENSMUSG00000029455	chr5	-	121579741	121579744	121580613
3055	ENSMUSG00000028546	chr4	-	110206659	110206701	110209739
3056	ENSMUSG00000028546	chr4	-	110206659	110206701	110211425
3057	ENSMUSG00000039252	chr5	-	52546617	52546713	52554402
3060	ENSMUSG00000033191	chr4	-	118474402	118474413	118475423
3062	ENSMUSG00000063882	chr4	-	116069919	116070024	116070736
3065	ENSMUSG00000003810	chr4	-	116308334	116308337	116308646
3066	ENSMUSG00000003810	chr4	-	116316006	116316031	116316462
3067	ENSMUSG00000003810	chr4	-	116391631	116391634	116430405
3072	ENSMUSG00000001082	chr5	-	34634644	34634699	34634850
3073	ENSMUSG00000001082	chr5	-	34635655	34635742	34636020
3074	ENSMUSG00000001082	chr5	-	34635655	34635767	34636020
3075	ENSMUSG00000001082	chr5	-	34635742	34635767	34636020
3076	ENSMUSG00000001082	chr5	-	34636092	34636124	34636409
3079	ENSMUSG00000078588	chr4	-	117871141	117871189	117871746
3080	ENSMUSG00000028541	chr4	-	117881670	117881705	117881775
3081	ENSMUSG00000006389	chr4	-	118455763	118455943	118457107
3082	ENSMUSG00000028639	chr4	-	119279199	119279211	119281569
3083	ENSMUSG00000060288	chr4	-	119300183	119300202	119310758
3084	ENSMUSG00000028952	chr4	-	152020704	152020708	152020778
3085	ENSMUSG00000028952	chr4	-	152022119	152022234	152022695
3086	ENSMUSG00000028952	chr4	-	152022119	152022234	152025777
3087	ENSMUSG00000064141	chr4	-	120934428	120934431	120935066
3089	ENSMUSG00000028655	chr4	-	122959398	122959401	122960940
3091	ENSMUSG00000028649	chr4	-	123368832	123368835	123369804
3092	ENSMUSG00000032562	chr9	-	107614715	107615098	107615611
3093	ENSMUSG00000038421	chr1	-	170922404	170922407	170927461
3095	ENSMUSG00000028842	chr4	-	126346772	126346830	126347767
3096	ENSMUSG00000041530	chr4	-	126460503	126460585	126460905
3098	ENSMUSG00000002227	chr3	-	104818121	104818156	104818356
3099	ENSMUSG00000028789	chr4	-	128962201	128962204	128962300
3106	ENSMUSG00000085517	chr4	-	130028058	130028155	130028275
3107	ENSMUSG00000085517	chr4	-	130028058	130028155	130037812
3108	ENSMUSG00000085517	chr4	-	130028058	130028346	130037812
3109	ENSMUSG00000085517	chr4	-	130028155	130028346	130037812
3123	ENSMUSG00000003644	chr4	-	133865398	133865431	133865762
3124	ENSMUSG00000003038	chr4	-	133966479	133966795	133966956
3131	ENSMUSG00000046671	chr4	-	134529301	134529410	134530274
3133	ENSMUSG00000037242	chr4	-	135223570	135226149	135238861
3134	ENSMUSG00000043924	chr4	-	135377073	135377076	135380651
3135	ENSMUSG00000059713	chr4	-	135412490	135416598	135418379
3137	ENSMUSG00000030209	chr6	-	136172937	136173103	136173329
3138	ENSMUSG00000030209	chr6	-	136172937	136173103	136173472
3139	ENSMUSG00000059291	chr4	-	136051716	136051720	136052566
3140	ENSMUSG00000028898	chr4	-	132325260	132326045	132328468
3151	ENSMUSG00000028753	chr4	-	138608957	138608998	138610724
3152	ENSMUSG00000040447	chr11	-	72453600	72453714	72454053
3153	ENSMUSG00000028741	chr4	-	139349717	139349847	139350435
3154	ENSMUSG00000028923	chr4	-	141071695	141071717	141072528
3155	ENSMUSG00000028923	chr4	-	141073589	141073779	141074959
3156	ENSMUSG00000028923	chr4	-	141073762	141073779	141074959
3157	ENSMUSG00000040842	chr4	-	141118778	141118781	141120323
3158	ENSMUSG00000040842	chr4	-	141118778	141118781	141139691
3161	ENSMUSG00000043085	chr4	-	141615110	141615135	141616203
3162	ENSMUSG00000059049	chr4	-	83005870	83005874	83011861
3163	ENSMUSG00000004394	chr11	-	6274481	6274498	6274680
3164	ENSMUSG00000040606	chr4	-	142147145	142147148	142150845
3169	ENSMUSG00000020220	chr4	-	145100067	145100070	145103613
3170	ENSMUSG00000020220	chr4	-	145100067	145100070	145105798
3171	ENSMUSG00000020220	chr4	-	145178077	145178095	145178188
3173	ENSMUSG00000029022	chr4	-	147861013	147861085	147861353
3175	ENSMUSG00000041459	chr4	-	148617635	148617705	148618664
3176	ENSMUSG00000041459	chr4	-	148617635	148617737	148618664
3177	ENSMUSG00000041459	chr4	-	148617635	148617825	148618664
3178	ENSMUSG00000041459	chr4	-	148617705	148617737	148618664
3179	ENSMUSG00000041459	chr4	-	148617705	148617825	148618664
3180	ENSMUSG00000041459	chr4	-	148617737	148617825	148618664
3181	ENSMUSG00000041459	chr4	-	148617635	148617705	148618673
3182	ENSMUSG00000041459	chr4	-	148617635	148617825	148618673
3183	ENSMUSG00000041459	chr4	-	148617705	148617825	148618673
3184	ENSMUSG00000041459	chr4	-	148617705	148617742	148618737
3185	ENSMUSG00000028975	chr4	-	148967626	148970635	148984036
3186	ENSMUSG00000039936	chr4	-	149654135	149654138	149654224
3187	ENSMUSG00000039936	chr4	-	149655248	149655257	149655335
3188	ENSMUSG00000039936	chr4	-	149655500	149655503	149655580
3189	ENSMUSG00000039936	chr4	-	149657455	149657467	149658381
3192	ENSMUSG00000030309	chr6	-	148843054	148843398	148845171
3195	ENSMUSG00000014592	chr4	-	151083861	151084200	151084562
3196	ENSMUSG00000028943	chr4	-	152130961	152131294	152134160
3197	ENSMUSG00000058498	chr4	-	152313915	152313947	152314035
3198	ENSMUSG00000078350	chr4	-	154023817	154023887	154025503
3199	ENSMUSG00000078350	chr4	-	154023817	154023891	154025503
3200	ENSMUSG00000078350	chr4	-	154023887	154023891	154025503
3201	ENSMUSG00000078350	chr4	-	154024193	154024350	154025503
3202	ENSMUSG00000039410	chr4	-	154320865	154320922	154323246
3203	ENSMUSG00000039410	chr4	-	154337727	154337730	154340720
3204	ENSMUSG00000039410	chr4	-	154367312	154367315	154476638
3205	ENSMUSG00000039410	chr4	-	154367312	154367315	154528581
3206	ENSMUSG00000039410	chr4	-	154476686	154476689	154528581
3207	ENSMUSG00000021792	chr14	-	41004203	41004220	41006797
3208	ENSMUSG00000021792	chr14	-	41004203	41004220	41008198
3209	ENSMUSG00000021792	chr14	-	41004203	41004220	41013625
3212	ENSMUSG00000029036	chr4	-	155750593	155750598	155750867
3213	ENSMUSG00000029036	chr4	-	155753636	155753769	155753881
3214	ENSMUSG00000029036	chr4	-	155754047	155754138	155754756
3215	ENSMUSG00000029036	chr4	-	155754826	155754852	155755678
3219	ENSMUSG00000064068	chr3	-	89210673	89210676	89212682
3221	ENSMUSG00000041936	chr4	-	156167809	156168569	156168732
3222	ENSMUSG00000022536	chr16	-	5021430	5021448	5026507
3228	ENSMUSG00000040464	chr5	-	5555382	5555406	5556064
3229	ENSMUSG00000040464	chr5	-	5556154	5556156	5557212
3230	ENSMUSG00000002297	chr5	-	8404913	8404916	8405801
3235	ENSMUSG00000068115	chr2	-	150966242	150966364	150969979
3239	ENSMUSG00000061171	chr2	-	65353869	65354906	65355323
3241	ENSMUSG00000039987	chr5	-	20764309	20764470	20765757
3243	ENSMUSG00000029012	chr5	-	22546504	22546598	22547440
3244	ENSMUSG00000029012	chr5	-	22546504	22546598	22547923
3245	ENSMUSG00000062604	chr5	-	23540481	23540503	23541108
3247	ENSMUSG00000028959	chr5	-	24441450	24441465	24441527
3253	ENSMUSG00000009687	chr7	-	31037928	31037931	31039037
3254	ENSMUSG00000009687	chr7	-	31040221	31040257	31041396
3255	ENSMUSG00000009687	chr7	-	31040221	31040272	31041396
3256	ENSMUSG00000009687	chr7	-	31040257	31040272	31041396
3257	ENSMUSG00000009687	chr7	-	31041457	31041469	31042046
3258	ENSMUSG00000028479	chr4	-	44041884	44041889	44042162
3259	ENSMUSG00000062372	chr5	-	30380173	30380229	30380523
3260	ENSMUSG00000062372	chr5	-	30380173	30380233	30380523
3261	ENSMUSG00000062372	chr5	-	30380229	30380233	30380523
3262	ENSMUSG00000022388	chr15	-	88933958	88933963	88934957
3263	ENSMUSG00000106864	chr5	-	31168100	31168478	31169050
3268	ENSMUSG00000038564	chr5	-	31286681	31286689	31286893
3273	ENSMUSG00000023452	chr5	-	32738032	32738146	32738387
3278	ENSMUSG00000003316	chr8	-	111160741	111160810	111161425
3284	ENSMUSG00000091803	chr12	-	81472171	81472351	81474586
3285	ENSMUSG00000037916	chr19	-	4010009	4010019	4011101
3291	ENSMUSG00000029192	chr5	-	36505107	36505134	36507577
3292	ENSMUSG00000029192	chr5	-	36507706	36508431	36512453
3294	ENSMUSG00000029119	chr5	-	36810358	36810408	36812946
3295	ENSMUSG00000040669	chr6	-	122332653	122332677	122333290
3296	ENSMUSG00000029086	chr5	-	44056068	44056083	44063125
3298	ENSMUSG00000029167	chr5	-	51490090	51490121	51490199
3299	ENSMUSG00000020472	chr11	-	59503763	59503810	59504147
3304	ENSMUSG00000071533	chr16	-	56024386	56024438	56029602
3308	ENSMUSG00000045679	chr12	-	16992319	16993573	16995613
3315	ENSMUSG00000001260	chr5	-	70774359	70774482	70777117
3316	ENSMUSG00000000560	chr5	-	71014575	71014636	71034729
3317	ENSMUSG00000078671	chr7	-	73475493	73475579	73478658
3318	ENSMUSG00000028447	chr4	-	41715238	41715259	41716395
3319	ENSMUSG00000029153	chr5	-	73329298	73329320	73332103
3320	ENSMUSG00000031516	chr8	-	34105039	34105098	34106341
3322	ENSMUSG00000026972	chr2	-	24926445	24926448	24926544
3323	ENSMUSG00000026972	chr2	-	24926946	24927032	24927125
3324	ENSMUSG00000028149	chr3	-	138955458	138955461	138956193
3327	ENSMUSG00000037126	chr19	-	46320963	46320966	46322055
3328	ENSMUSG00000060601	chr7	-	44552236	44552245	44552506
3329	ENSMUSG00000060601	chr7	-	44552754	44552757	44553578
3330	ENSMUSG00000000263	chr11	-	55515103	55515127	55520921
3333	ENSMUSG00000057335	chr1	-	176782551	176782555	176788466
3334	ENSMUSG00000029370	chr5	-	90608953	90608992	90609714
3335	ENSMUSG00000027882	chr3	-	108826076	108826082	108827025
3336	ENSMUSG00000006050	chr18	-	36667893	36667899	36668651
3337	ENSMUSG00000030881	chr7	-	105638327	105638344	105639008
3338	ENSMUSG00000030881	chr7	-	105639105	105639189	105639324
3339	ENSMUSG00000055204	chr5	-	90278388	90278391	90282850
3340	ENSMUSG00000055204	chr5	-	90278388	90278391	90285040
3342	ENSMUSG00000054626	chrX	-	53796220	53796268	53797631
3347	ENSMUSG00000032491	chr9	-	110622114	110622261	110623086
3348	ENSMUSG00000079363	chr5	-	105125626	105125750	105135066
3350	ENSMUSG00000043410	chr5	-	106911591	106911666	106917323
3351	ENSMUSG00000043410	chr5	-	106911591	106911666	106920962
3352	ENSMUSG00000043410	chr5	-	106911591	106911666	106922812
3356	ENSMUSG00000063889	chr18	-	3267732	3268129	3273421
3357	ENSMUSG00000063889	chr18	-	3276729	3276775	3281687
3360	ENSMUSG00000029276	chr5	-	107575340	107575364	107578450
3361	ENSMUSG00000022472	chr15	-	81998232	81998299	81999229
3362	ENSMUSG00000022472	chr15	-	81998232	81998299	81999504
3369	ENSMUSG00000004815	chr5	-	108656085	108656131	108656423
3371	ENSMUSG00000029503	chr5	-	110341689	110341854	110342004
3373	ENSMUSG00000097767	chr5	-	112228178	112228214	112228300
3374	ENSMUSG00000097767	chr5	-	112228178	112228214	112228308
3375	ENSMUSG00000029346	chr5	-	112338472	112338567	112339718
3378	ENSMUSG00000011884	chr5	-	114674185	114674204	114676264
3383	ENSMUSG00000047617	chr2	-	25459859	25459915	25460008
3384	ENSMUSG00000047617	chr2	-	25460074	25460357	25460444
3385	ENSMUSG00000035864	chr10	-	108636664	108636673	108642213
3386	ENSMUSG00000032850	chr5	-	118237596	118237599	118242457
3387	ENSMUSG00000032850	chr5	-	118242985	118243031	118243880
3388	ENSMUSG00000032850	chr5	-	118242985	118243031	118244829
3390	ENSMUSG00000098950	chr2	-	156126334	156126402	156127010
3391	ENSMUSG00000018727	chr11	-	113699913	113699982	113702055
3393	ENSMUSG00000051811	chr7	-	4752161	4752172	4752723
3394	ENSMUSG00000043733	chr5	-	121144684	121144696	121149102
3396	ENSMUSG00000105340	chr5	-	121535939	121535943	121537111
3397	ENSMUSG00000105340	chr5	-	121535939	121535943	121538392
3398	ENSMUSG00000042594	chr5	-	121818649	121818679	121818759
3403	ENSMUSG00000029472	chr5	-	122788440	122788464	122791607
3404	ENSMUSG00000029472	chr5	-	122791735	122791755	122791826
3405	ENSMUSG00000029472	chr5	-	122800593	122800608	122802129
3406	ENSMUSG00000029472	chr5	-	122800593	122800632	122802129
3407	ENSMUSG00000029472	chr5	-	122800608	122800632	122802129
3408	ENSMUSG00000029472	chr5	-	122800593	122800632	122806244
3411	ENSMUSG00000029422	chr5	-	123733630	123733635	123735821
3412	ENSMUSG00000029422	chr5	-	123733630	123733635	123736558
3413	ENSMUSG00000029422	chr5	-	123740862	123740884	123742778
3414	ENSMUSG00000029422	chr5	-	123740862	123740884	123743637
3419	ENSMUSG00000038095	chr5	-	124410379	124410382	124413184
3420	ENSMUSG00000038095	chr5	-	124410379	124410382	124414398
3421	ENSMUSG00000025575	chr11	-	118417654	118417806	118418929
3422	ENSMUSG00000025575	chr11	-	118417654	118417806	118418971
3423	ENSMUSG00000029478	chr5	-	125037376	125037379	125037860
3424	ENSMUSG00000029478	chr5	-	125041964	125041967	125042744
3425	ENSMUSG00000029478	chr5	-	125051058	125051118	125055732
3426	ENSMUSG00000031343	chrX	-	72552851	72552859	72656654
3427	ENSMUSG00000026309	chr1	-	91387341	91388464	91390606
3428	ENSMUSG00000026309	chr1	-	91388446	91388464	91390606
3429	ENSMUSG00000031171	chrX	-	8245430	8245472	8245551
3430	ENSMUSG00000031171	chrX	-	8245649	8245655	8246335
3431	ENSMUSG00000025533	chr5	-	130013515	130013533	130013962
3432	ENSMUSG00000025337	chr5	-	130254009	130254068	130255143
3433	ENSMUSG00000025337	chr5	-	130254004	130254009	130255209
3435	ENSMUSG00000029673	chr5	-	131475173	131475176	131476552
3436	ENSMUSG00000029228	chr5	-	74623654	74623684	74627347
3437	ENSMUSG00000023079	chr5	-	134366895	134366916	134376106
3438	ENSMUSG00000023079	chr5	-	134382586	134382685	134382780
3444	ENSMUSG00000031478	chr8	-	22132193	22132199	22132992
3445	ENSMUSG00000029705	chr5	-	136256325	136256344	136256799
3446	ENSMUSG00000029705	chr5	-	136313008	136313314	136314306
3447	ENSMUSG00000029705	chr5	-	136326932	136326938	136332623
3448	ENSMUSG00000029705	chr5	-	136326932	136327010	136332623
3449	ENSMUSG00000029705	chr5	-	136326938	136327010	136332623
3450	ENSMUSG00000004415	chr5	-	136836751	136836757	136847483
3458	ENSMUSG00000037221	chr5	-	137600351	137600543	137600990
3459	ENSMUSG00000089984	chr5	-	137618841	137618907	137619584
3463	ENSMUSG00000036948	chr5	-	138260989	138261716	138261801
3464	ENSMUSG00000030670	chr7	-	114552810	114552876	114554590
3465	ENSMUSG00000075593	chr5	-	138271380	138271594	138272535
3466	ENSMUSG00000058291	chr5	-	138616559	138616565	138617054
3467	ENSMUSG00000058291	chr5	-	138616559	138616614	138617054
3468	ENSMUSG00000058291	chr5	-	138616565	138616614	138617054
3471	ENSMUSG00000056413	chr5	-	139273803	139273806	139274446
3472	ENSMUSG00000020100	chr10	-	60730652	60730675	60750385
3473	ENSMUSG00000053581	chr5	-	139482764	139482797	139484265
3474	ENSMUSG00000029547	chr5	-	139771723	139771729	139771815
3475	ENSMUSG00000036555	chr5	-	140669105	140669120	140670466
3476	ENSMUSG00000036555	chr5	-	140680941	140680945	140682401
3477	ENSMUSG00000024826	chr19	-	5902434	5902491	5902630
